city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
武汉,整租·营房北村 2室1厅 南,整租,硚口,宝丰崇仁,营房北村,75.0,2,1,1,南,高,8,官方核验|随时看房,,,1300
武汉,独栋·楚舍公寓 梧桐公寓 6号线地铁，短租送7天 0中介，汉口火车站旁 可月付可短租 开间,独栋,,,,27.58,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,楚舍公寓,14天前维护,1618
武汉,整租·海伦小镇 2室1厅 南,整租,沌口开发区,沌口,海伦小镇,90.54,2,1,1,南,中,27,官方核验|精装,,2天前维护,1300
武汉,独栋·楚舍公寓 梧桐公寓 唐家墩地铁口长租9折短租送7天，房东直租，可月付可短租，整租独卫，家电齐全 开间,整租,,,,25.68,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,楚舍公寓,14天前维护,1402
武汉,整租·美联奥林匹克花园一期 4室2厅 南,整租,东西湖区,常青花园,美联奥林匹克花园一期,164.99,4,2,1,南,低,32,官方核验,,,3500
武汉,独栋·壹间公寓 光谷软件园店 东湖网谷一室一厅独卫 1室1厅,独栋,,,,38.0,1,1,1,,,0,官方核验|独栋公寓|精装|押一付一,壹间公寓,2个月前维护,1700
武汉,整租·保利华都 1室0厅 南,整租,洪山,虎泉杨家湾,保利华都,148.45,1,0,1,南,高,34,官方核验|近地铁|精装|随时看房,,,1400
武汉,独栋·壹间公寓 光谷软件园店 清江山水一室一厅阳台.整租.独卫公寓.可做饭 1室1厅,整租,,,,38.0,1,1,1,,,0,官方核验|独栋公寓|月租|精装|押一付一,壹间公寓,2个月前维护,1800
武汉,整租·汉口人家 2室2厅 南,整租,硚口,古田,汉口人家,83.04,2,2,1,南,高,6,官方核验,,,1800
武汉,独栋·冠寓 武汉西北湖店 国金对面一居室，到店可享98折。限时特惠 开间,独栋,,,,15.0,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,冠寓,22天前维护,1423
武汉,整租·育才四村 3室2厅 南/北,整租,江岸,育才花桥,育才四村,160.02,3,2,2,南 北,高,8,官方核验|近地铁|双卫生间,,,1500
武汉,独栋·冠寓 武汉发展二路店 一室一厅 采光超好 带独立宠物房  少量房源 1室1厅,独栋,,,,39.0,1,1,1,,,0,官方核验|新上|独栋公寓|月租|近地铁|精装|押一付一,冠寓,3天前维护,1584
武汉,整租·复兴村合作住宅小区 5室2厅 南/北,整租,江汉,CBD西北湖,复兴村合作住宅小区,170.0,5,2,1,南 北,高,7,官方核验|随时看房,,,1200
武汉,独栋·冠寓 武汉盘龙城空港中心店 简约阳光复式B 1室1厅,独栋,,,,17.0,1,1,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,冠寓,7天前维护,899-999
武汉,独栋·融寓 首义店 中南路 武昌站附近 可月付 可短租 阳光房 1室1厅,独栋,,,,20.0,1,1,1,,,0,官方核验|独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,融寓,15天前维护,1580
武汉,独栋·融寓 中南路店 4/7/11号地铁旁，内环精装，无中介 1室1厅,独栋,,,,45.0,1,1,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,融寓,1个月前维护,1599
武汉,独栋·楚舍公寓 梧桐公寓 唐家墩地铁口包物业  整租独卫 短租送7天 开间,整租,,,,32.2,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,楚舍公寓,14天前维护,1168
武汉,独栋·融寓 中南路店 四号线中南路梅苑小区，整租阳光房无中介费 1室1厅,整租,,,,40.0,1,1,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|押一付一,融寓,1个月前维护,1599
武汉,"独栋·冠寓 武汉汉阳四新店 活动来袭！汉阳四新整租精装一室一厅直租可月付,可开票 1室1厅",整租,,,,35.0,1,1,1,,,0,官方核验|独栋公寓|月租|拎包入住|精装|有阳台|开放厨房,冠寓,2个月前维护,1423
武汉,独栋·融寓 步行街店 可短租江汉路地铁口温馨阳光一居 1室1厅,独栋,,,,22.0,1,1,1,,,0,官方核验|独栋公寓|月租|拎包入住|近地铁|精装|押一付一,融寓,1个月前维护,2300
武汉,整租·领秀城 1室1厅 南,整租,洪山,卓刀泉,领秀城,59.75,1,1,1,南,高,32,官方核验|自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,,2000
武汉,独栋·碧家国际社区 武汉泰富城店 泰富城/独门独户1室1厅/1个月起租/无中介费 1室1厅,独栋,,,,45.0,1,1,1,,,0,独栋公寓|月租|精装|押一付一,碧家国际社区,7天前维护,1400
武汉,整租·天纵城 2室2厅 南,整租,黄陂,盘龙城,天纵城,78.0,2,2,1,南,中,32,官方核验|自营|押一付一|随时看房|首次出租,贝壳优选,,1400
武汉,独栋·光谷藏龙青年公寓 藏龙东街地铁口店 金融港 地铁口  特价 1室1厅,独栋,,,,50.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,光谷藏龙青年公寓,1天前维护,1630
武汉,整租·天纵半岛蓝湾 3室2厅 南,整租,东西湖区,将军路,天纵半岛蓝湾,94.86,3,2,1,南,低,33,官方核验|自营|精装|押一付一|随时看房|首次出租,贝壳优选,,2000
武汉,独栋·海豚湾公寓 佛祖岭店 光谷金融港二店   温馨舒适阳光一居室  可月付 1室1厅,独栋,,,,30.0,1,1,1,,,0,独栋公寓|月租|开放厨房|押一付一,海豚湾公寓,1个月前维护,1050
武汉,整租·泛海国际桂海园 2室2厅 南/北,整租,江汉,CBD西北湖,泛海国际桂海园,90.31,2,2,1,南 北,低,27,官方核验|近地铁|精装|随时看房,链家,,3200
武汉,独栋·优租寓 中南国际汇店 梦时代旁整租一居室 边户大户型 精装修简约干净 1室1厅,整租,,,,45.0,1,1,1,,,0,官方核验|独栋公寓|月租|拎包入住|近地铁|精装|有阳台|押一付一,优租寓,13天前维护,1750
武汉,整租·保利香颂五期 3室2厅 南,整租,汉阳,王家湾,保利香颂五期,118.55,3,2,2,南,中,32,官方核验|近地铁|精装|双卫生间|随时看房,,5天前维护,2800
武汉,合租·人信汇一期 4居室 北卧,合租,汉阳,王家湾,人信汇一期,10.0,4,1,1,北,中,28,官方核验|新上|公寓|拎包入住|精装|押一付一|随时看房,自如,今天维护,830
武汉,整租·观澜高尔夫公馆 2室2厅 南,整租,沌口开发区,沌口,观澜高尔夫公馆,79.78,2,2,1,南,中,34,官方核验|精装|随时看房,,1天前维护,2000
武汉,合租·世茂云锦瑰海园 4居室 南卧,合租,洪山,白沙洲,世茂云锦瑰海园,11.72,4,1,2,南,低,48,公寓|独立卫生间|拎包入住|精装|押一付一,自如,今天维护,1190
武汉,整租·红光精品花园 2室2厅 南,整租,蔡甸,蔡甸城区,红光精品花园,101.67,2,2,1,南,中,13,官方核验|近地铁|精装|随时看房,,,1080
武汉,独栋·联投新青年 联投新青年·驿界（光谷六路） 一居室，国企直租/押一付一，民电民水可养宠物，近国采中心/华为/小米 开间,独栋,,,,47.0,1,0,1,,,0,独栋公寓|拎包入住|近地铁|精装|开放厨房|押一付一,联投新青年,7天前维护,1980
武汉,整租·朗诗西海岸 3室2厅 南/北,整租,蔡甸,中法生态城,朗诗西海岸,90.52,3,2,1,南 北,中,32,官方核验,链家,,1000
武汉,独栋·武汉鼎橙公寓 光谷广场三店 康园次卧带小独卫厨房无中介费 开间,独栋,,,,16.0,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|开放厨房|押一付一,武汉鼎橙公寓,1个月前维护,650
武汉,整租·瀚华天地 1室1厅 南,整租,新洲,阳逻,瀚华天地,41.1,1,1,1,南,中,5,官方核验|精装|随时看房,,,900
武汉,独栋·武汉鼎橙公寓 鲁磨路店 精装特价一居室无中介费免费停车 开间,独栋,,,,28.0,1,0,1,,,0,官方核验|独栋公寓|月租|精装|开放厨房|押一付一,武汉鼎橙公寓,2个月前维护,1176
武汉,整租·新力帝泊湾 3室2厅 南/北,整租,黄陂,盘龙城,新力帝泊湾,98.0,3,2,1,南 北,中,13,官方核验|业主自荐|精装,,,1300
武汉,独栋·武汉住家公寓 金桥永旺店 毕业季可短租·精装loft大床拎包入住 1室1厅,独栋,,,,36.0,1,1,1,,,0,官方核验|独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,武汉住家公寓,2个月前维护,1000
武汉,整租·太子湖1号 1室1厅 东南,整租,沌口开发区,沌口,太子湖1号,40.0,1,1,1,东南,高,29,官方核验|近地铁|随时看房,,,1200
武汉,独栋·武汉住家公寓 海林广场店 海林广场温馨小屋一居室 开间,独栋,,,,24.0,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|押一付一,武汉住家公寓,1个月前维护,650
武汉,整租·金地澜菲溪岸 3室2厅 南,整租,汉阳,四新,金地澜菲溪岸,96.2,3,2,1,南,低,34,官方核验|随时看房,,5天前维护,2400
武汉,独栋·卓客公寓 杨家湾地铁站店 高端四星公寓落地窗大一居 可做饭 可月付 无中介 1室1厅,独栋,,,,45.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房,卓客公寓,2个月前维护,2172
武汉,独栋·华润置地·有巢公寓 后湖金桥店 可短租！8号线中一路/武汉市中心医院/后湖大道/黄浦路/赵家条 开间,独栋,,,,31.71,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|开放厨房,华润置地·有巢公寓,14天前维护,1650
武汉,独栋·港寓公寓 兴业路地铁站店 长租立减1000元/无中介费/可短租/3号线直线300米 1室1厅,独栋,,,,50.0,1,1,1,,,0,官方核验|独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房|押一付一,港寓公寓,5天前维护,1500
武汉,独栋·泊寓 澳门路店 【长租85折/首月立减300元】不收中介费，温馨一居室/近地铁13A 开间,独栋,,,,15.0,1,0,1,,,0,官方核验|独栋公寓|近地铁|精装|押一付一,泊寓,13天前维护,1430
武汉,独栋·悦生活 江夏星光大道店 人才公寓 单人大开间 独立卫浴阳台 1室1厅,独栋,,,,45.1,1,1,1,,,0,官方核验|独栋公寓|月租|精装|有阳台|押一付一,悦生活,1个月前维护,840
武汉,合租·三角花园余家湖上段小区 4居室 南卧,合租,武昌,沙湖,三角花园余家湖上段小区,20.0,4,1,1,南,高,19,官方核验|公寓|月租|拎包入住|精装|独立阳台|随时看房,寓客,1天前维护,1000
武汉,合租·舒苑大厦 5居室 南卧,合租,武昌,沙湖,舒苑大厦,20.0,5,1,2,南,中,16,官方核验|公寓|月租|拎包入住|精装|独立阳台|随时看房,寓客,1天前维护,1050
武汉,整租·万科主场 1室1厅 西,整租,洪山,街道口,万科主场,45.83,1,1,1,西,低,30,官方核验|自营|精装|押一付一|随时看房,贝壳优选,,2600
武汉,独栋·悦生活 江夏星光大道店 人才公寓 单人大开间 独立卫浴阳台 1室1厅,独栋,,,,45.1,1,1,1,,,0,官方核验|独栋公寓|月租|精装|有阳台|押一付一,悦生活,1个月前维护,840
武汉,整租·长航蓝晶绿洲一二期 1室1厅 西南,整租,洪山,徐东,长航蓝晶绿洲一二期,40.77,1,1,1,西南,中,16,官方核验|自营|新上|精装|押一付一|随时看房,贝壳优选,今天维护,1800
武汉,合租·三角花园余家湖上段小区 4居室 南卧,合租,武昌,沙湖,三角花园余家湖上段小区,20.0,4,1,1,南,高,19,官方核验|公寓|月租|拎包入住|精装|独立阳台|随时看房,寓客,1天前维护,1000
武汉,整租·东立国际 1室1厅 东南,整租,江岸,二七,东立国际,42.79,1,1,1,东南,中,17,官方核验|自营|月租|精装|押一付一|随时看房,贝壳优选,,1700
武汉,合租·舒苑大厦 5居室 南卧,合租,武昌,沙湖,舒苑大厦,20.0,5,1,2,南,中,16,官方核验|公寓|月租|拎包入住|精装|独立阳台|随时看房,寓客,1天前维护,1050
武汉,整租·新地东方花都B区 3室2厅 南,整租,江岸,后湖,新地东方花都B区,143.99,3,2,2,南,中,11,官方核验|精装|双卫生间|随时看房,,2天前维护,2500
武汉,合租·保利时代南区 5居室 南卧,合租,东湖高新,民族大道,保利时代南区,26.0,5,1,2,南,中,33,官方核验|公寓|月租|精装|独立阳台|押一付一|随时看房,后舍公寓,6天前维护,1100
武汉,合租·福星华府 4居室 南卧,合租,江汉,杨汊湖,福星华府,15.0,4,2,1,南,高,45,官方核验|随时看房,,2天前维护,750
武汉,合租·曙光星城B区 4居室 南卧,合租,东湖高新,民族大道,曙光星城B区,15.0,4,1,1,南,高,34,公寓|月租|拎包入住|精装|押一付一|随时看房,清风公寓,1天前维护,600
武汉,合租·常青藤三期 4居室 南卧,合租,东湖高新,光谷广场,常青藤三期,20.0,4,1,2,南,中,18,官方核验|近地铁|精装|随时看房,,4天前维护,1000
武汉,合租·万科红郡 4居室 南卧,合租,东湖高新,金融港,万科红郡,18.0,4,1,2,南,低,18,官方核验|公寓|独立卫生间|月租|拎包入住|精装|独立阳台|押一付一|随时看房,鸿威公寓,1天前维护,880
武汉,整租·百步亭金桥汇 1室0厅 南/北,整租,江岸,塔子湖,百步亭金桥汇,43.12,1,0,1,南 北,低,18,官方核验|近地铁,,,1150
武汉,合租·枫泽星都汇 4居室 南卧,合租,江夏,文化大道,枫泽星都汇,11.0,4,1,3,南,低,15,官方核验|公寓|月租|拎包入住|近地铁|押一付一|随时看房,武汉尚品公寓,8天前维护,650
武汉,整租·立城中心 5室1厅 南,整租,江岸,塔子湖,立城中心,292.0,5,1,0,南,低,21,,,3天前维护,24735
武汉,合租·友谊国际沙湖苑 4居室 南卧,合租,武昌,积玉桥,友谊国际沙湖苑,15.0,4,1,2,南,高,18,官方核验|公寓|月租|近地铁|精装|押一付一|随时看房,优租寓,16天前维护,800
武汉,整租·复兴路社区工程营小区 3室1厅 东/西,整租,武昌,首义,复兴路社区工程营小区,75.46,3,1,1,东 西,高,6,官方核验|近地铁,,,650
武汉,合租·狮城风华新都 4居室 南卧,合租,洪山,街道口,狮城风华新都,10.0,4,1,2,南,高,13,官方核验|公寓|精装|随时看房,春河美寓,7天前维护,650
武汉,整租·金地悦海湾 1室0厅 南,整租,东西湖区,金银湖,金地悦海湾,50.0,1,0,1,南,低,1,,,1天前维护,3000
武汉,合租·毛坦港湾A区 4居室 南卧,合租,洪山,白沙洲,毛坦港湾A区,15.0,4,1,2,南,中,32,官方核验|新上|公寓|独立卫生间|近地铁|精装|押一付一|随时看房,春河美寓,6天前维护,600
武汉,整租·武汉设计广场 1室1厅 东南,整租,沌口开发区,沌口,武汉设计广场,122.21,1,1,1,东南,中,19,官方核验|近地铁|精装|随时看房,,,5400
武汉,合租·金地雄楚1号A区 4居室 南卧,合租,东湖高新,关西长职,金地雄楚1号A区,30.0,4,1,3,南,低,26,官方核验|公寓|精装|独立阳台|押一付一|随时看房,乐居空间,4天前维护,1200
武汉,整租·理公馆 3室2厅 南,整租,洪山,街道口,理公馆,97.0,3,2,1,南,中,33,官方核验|精装|随时看房,,5天前维护,5500
武汉,独栋·联投新青年 联投新青年·艺城（奥山滨江） 【精装loft】近地铁/独门独户/押一付一/24安保 1室1厅,独栋,,,,35.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房,联投新青年,7天前维护,1500
武汉,独栋·海豚湾公寓 街道口（华师）店 街道口附近独门独户 1室1厅,独栋,,,,55.0,1,1,1,,,0,独栋公寓|月租|近地铁|有阳台|开放厨房|押一付一,海豚湾公寓,2个月前维护,1500
武汉,合租·保利公园九里五期 3居室 南卧,合租,洪山,老南湖,保利公园九里五期,11.56,3,1,1,南,中,33,官方核验|新上|公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,990
武汉,独栋·武汉鼎橙公寓 森林公寓店 限时特惠特价整租一居室 开间,整租,,,,35.2,1,0,1,,,0,官方核验|独栋公寓|月租|精装|开放厨房|押一付一,武汉鼎橙公寓,2个月前维护,1200
武汉,独栋·武汉住家公寓 汉街姚家岭店 skp 梦时代 长城汇一居室独卫 开间,独栋,,,,18.0,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|开放厨房|押一付一,武汉住家公寓,2个月前维护,1300
武汉,合租·龙阳熙苑 5居室 南卧,合租,汉阳,王家湾,龙阳熙苑,13.3,5,1,2,南,低,45,新上|公寓|拎包入住|近地铁|精装|押一付一|随时看房,自如,今天维护,860
武汉,合租·保利公园九里五期 4居室 南卧,合租,洪山,老南湖,保利公园九里五期,14.0,4,1,2,南,中,34,官方核验|新上|公寓|独立卫生间|拎包入住|精装|独立阳台|押一付一|随时看房,自如,今天维护,1460
武汉,整租·万科金色城市18地块 2室2厅 东南/南,整租,洪山,白沙洲,万科金色城市18地块,87.0,2,2,1,东南 南,中,34,官方核验|自营|月租|精装|押一付一|随时看房,贝壳优选,,1600
武汉,合租·石桥花园H1 5居室 南卧,合租,江汉,塔子湖,石桥花园H1,30.0,5,1,2,南,高,32,官方核验|公寓|独立卫生间|月租|拎包入住|精装|独立阳台|押一付一|随时看房,致和公寓,11天前维护,850
武汉,整租·圣淘沙大厦 1室1厅 南,整租,江汉,武广万松园,圣淘沙大厦,35.32,1,1,1,南,低,28,官方核验|自营|押一付一|随时看房,贝壳优选,,1450
武汉,合租·福志雅筑 4居室 南卧,合租,江夏,文化大道,福志雅筑,15.0,4,1,2,南,低,28,官方核验|新上|公寓|月租|近地铁|精装|押一付一|随时看房,武汉品居公寓,2天前维护,850
武汉,整租·清能清江锦城二期 2室2厅 南/北,整租,洪山,白沙洲,清能清江锦城二期,87.0,2,2,1,南 北,高,34,官方核验|自营|新上|月租|精装|押一付一|随时看房,贝壳优选,1天前维护,2100
武汉,合租·长投珑庭 4居室 南卧,合租,武昌,中南丁字桥,长投珑庭,15.0,4,1,1,南,中,33,官方核验|新上|公寓|月租|拎包入住|近地铁|精装|押一付一|随时看房,橙心寓,2天前维护,800
武汉,整租·葛光社区 2室1厅 南,整租,东湖高新,光谷东,葛光社区,69.34,2,1,1,南,中,7,官方核验|精装|随时看房,,今天维护,2200
武汉,合租·华城新都 4居室 南卧,合租,东湖高新,光谷广场,华城新都,30.0,4,1,2,南,低,20,官方核验|新上|公寓|月租|拎包入住|近地铁|独立阳台|押一付一|随时看房,橙心寓,5天前维护,1060
武汉,整租·北辰蔚蓝城市 4室2厅 南,整租,黄陂,黄陂其它,北辰蔚蓝城市,128.91,4,2,2,南,中,8,官方核验|新上|近地铁|精装|双卫生间,,今天维护,2100
武汉,合租·明泽丰华苑 4居室 南卧,合租,洪山,新南湖,明泽丰华苑,18.0,4,1,1,南,低,18,官方核验|公寓|独立卫生间|月租|拎包入住|独立阳台|随时看房,一凡人才公寓,11天前维护,1000
武汉,整租·汉飞又一城 1室1厅 南,整租,武昌,首义,汉飞又一城,38.11,1,1,1,南,中,18,官方核验|近地铁|精装|随时看房,,1天前维护,2000
武汉,合租·余华岭佳园 4居室 南卧,合租,江岸,塔子湖,余华岭佳园,16.0,4,1,1,南,低,33,官方核验|公寓|独立卫生间|月租|拎包入住|近地铁|精装|押一付一|随时看房,致和公寓,12天前维护,700
武汉,整租·卧龙丽景湾三期 2室2厅 南/北,整租,东西湖区,金银湖,卧龙丽景湾三期,90.0,2,2,1,南 北,中,6,官方核验|近地铁|精装,链家,,2300
武汉,合租·俪湖天地 4居室 南卧,合租,江夏,文化大道,俪湖天地,30.0,4,0,1,南,中,30,官方核验|公寓|独立卫生间|月租|近地铁|押一付一|随时看房,武汉尚品公寓,8天前维护,700
武汉,整租·狮城公寓(珞狮路) 1室1厅 南,整租,洪山,街道口,狮城公寓(珞狮路),113.96,1,1,1,南,低,7,官方核验|近地铁|随时看房,,,1500
武汉,合租·光谷悦城 5居室 南卧,合租,东湖高新,光谷东,光谷悦城,20.0,5,1,2,南,低,27,官方核验|公寓|独立卫生间|月租|近地铁|精装|独立阳台|押一付一|随时看房,相寓我家,13天前维护,1000
武汉,整租·汉口花园逸松庭 2室1厅 南,整租,江岸,塔子湖,汉口花园逸松庭,121.5,2,1,1,南,高,11,官方核验|近地铁|精装|随时看房,,5天前维护,1500
武汉,合租·阳光在线小区二期 4居室 南卧,合租,东湖高新,民族大道,阳光在线小区二期,20.0,4,1,2,南,中,6,官方核验|公寓|独立卫生间|月租|精装|独立阳台|随时看房,相寓我家,10天前维护,1300
武汉,整租·碧桂园泰富城 3室0厅 南,整租,沌口开发区,沌口,碧桂园泰富城,112.93,3,0,2,南,低,1,精装|双卫生间,,,10000
武汉,合租·余华岭佳园 4居室 南卧,合租,江岸,塔子湖,余华岭佳园,15.0,4,1,2,南,高,32,公寓|独立卫生间|月租|拎包入住|押一付一|随时看房,武汉美凌格公寓,今天维护,900
武汉,整租·中南SOHO城 1室0厅 南,整租,武昌,武昌火车站,中南SOHO城,33.68,1,0,1,南,低,30,官方核验|近地铁|精装|随时看房,,,1735
武汉,独栋·联投新青年 联投新青年·驿界（光谷六路） 独立一居室带厨房卫生间，近光谷创新天地/龙湖新壹城，国企直租/押一付一，可养宠物，无中介费 开间,独栋,,,,41.0,1,0,1,,,0,官方核验|独栋公寓|月租|近地铁|精装|开放厨房|押一付一,联投新青年,7天前维护,1850
武汉,整租·古田三星公寓 2室2厅 南,整租,硚口,古田,古田三星公寓,78.69,2,2,1,南,高,7,官方核验|近地铁|精装|随时看房,,,1900
武汉,合租·洪山花园 4居室 南卧,合租,武昌,中南丁字桥,洪山花园,30.0,4,1,2,南,低,18,官方核验|公寓|独立卫生间|月租|近地铁|精装|随时看房,寓客,1天前维护,1000
武汉,合租·中建南湖壹号 4居室 南卧,合租,洪山,珞狮南路,中建南湖壹号,25.0,4,1,2,南,低,46,官方核验|新上|公寓|拎包入住|近地铁|精装|独立阳台|随时看房,橙心寓,5天前维护,1100
武汉,合租·祥和雅居 5居室 南卧,合租,东湖高新,华科大,祥和雅居,20.0,5,0,5,南,中,33,公寓|独立卫生间|月租|拎包入住|近地铁|精装|押一付一|随时看房,鸿威公寓,4天前维护,999
武汉,合租·景天楼 5居室 南卧,合租,武昌,楚河汉街,景天楼,20.0,5,1,1,南,高,19,官方核验|公寓|拎包入住|近地铁|精装|独立阳台|押一付一,优租寓,20天前维护,1150
武汉,合租·米兰映象 3居室 南卧,合租,东湖高新,光谷广场,米兰映象,20.0,3,1,1,南,低,33,官方核验|公寓|月租|拎包入住|精装|独立阳台|押一付一|随时看房,相寓我家,今天维护,900
武汉,合租·中建南湖壹号 4居室 南卧,合租,洪山,珞狮南路,中建南湖壹号,10.0,4,1,2,南,低,46,官方核验|新上|公寓|拎包入住|近地铁|精装|随时看房,橙心寓,5天前维护,800
武汉,合租·复地翠微新城 4居室 南卧,合租,汉阳,钟家村,复地翠微新城,14.0,4,1,2,南,中,11,官方核验|新上|公寓|月租|拎包入住|近地铁|精装|独立阳台|押一付一,自如,2天前维护,990
武汉,整租·圣淘沙大厦 1室1厅 南,整租,江汉,武广万松园,圣淘沙大厦,35.32,1,1,1,南,低,28,官方核验|自营|押一付一|随时看房,贝壳优选,,1450
武汉,整租·清能清江锦城二期 2室2厅 南/北,整租,洪山,白沙洲,清能清江锦城二期,87.0,2,2,1,南 北,高,34,官方核验|自营|新上|月租|精装|押一付一|随时看房,贝壳优选,1天前维护,2100
武汉,整租·广电江湾新城南区 2室2厅 东南,整租,硚口,古田,广电江湾新城南区,93.55,2,2,1,东南,低,11,官方核验|自营|精装|押一付一|随时看房,贝壳优选,3天前维护,1750
武汉,整租·新华西美林公馆 2室2厅 南,整租,江汉,CBD西北湖,新华西美林公馆,92.5,2,2,1,南,低,25,官方核验|自营|近地铁|精装|押一付一|随时看房,贝壳优选,,2800
武汉,整租·丹亭懿府 2室2厅 南,整租,江岸,百步亭,丹亭懿府,63.98,2,2,1,南,中,34,官方核验|自营|近地铁|精装|押一付一|随时看房,贝壳优选,,2100
武汉,整租·长城坐标城 3室2厅 南,整租,东湖高新,关山大道,长城坐标城,82.32,3,2,1,南,中,23,官方核验|自营|新上|押一付一|随时看房|首次出租,贝壳优选,今天维护,3250
武汉,合租·汉博佳园 1居室 东南卧,合租,汉阳,钟家村,汉博佳园,90.16,1,0,0,东南,中,11,官方核验,,4天前维护,800
武汉,整租·十里琴台 3室1厅 南,整租,汉阳,七里庙,十里琴台,99.19,3,1,1,南,中,33,官方核验|自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,2000
武汉,整租·保利心语三期 4室1厅 南,整租,洪山,珞狮南路,保利心语三期,92.99,4,1,1,南,中,18,官方核验|近地铁|随时看房,,,2500
武汉,整租·曙光星城C区 2室1厅 南,整租,东湖高新,民族大道,曙光星城C区,62.94,2,1,1,南,中,33,官方核验|自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,2100
武汉,整租·汉桥城中花园C区 3室1厅 东南,整租,汉阳,七里庙,汉桥城中花园C区,89.34,3,1,1,东南,高,33,官方核验|近地铁|精装,链家,5天前维护,3000
武汉,整租·保利星河九洲 3室2厅 南/北,整租,汉阳,王家湾,保利星河九洲,114.0,3,2,2,南 北,高,32,官方核验|自营|新上|近地铁|精装|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,2300
武汉,合租·天嘉园 3居室 南卧,合租,江汉,长丰常码头,天嘉园,30.0,3,1,2,南,低,10,官方核验|随时看房,链家,1天前维护,780
武汉,整租·明泽丰华苑 2室1厅 南,整租,洪山,新南湖,明泽丰华苑,81.16,2,1,1,南,高,18,官方核验|自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,1900
