city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
北京,独栋·来住酒店式公寓 来住六里桥秋果酒店式公寓 【可月租月付】押一付一无压力 无中介费 开间,独栋,,,,18.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装,来住酒店式公寓,2天前维护,4799
北京,整租·首邑溪谷 1室2厅 复式 西,整租,大兴,高米店,首邑溪谷,39.28,1,2,1,西,高,12,自营|月租|集中供暖|押一付一|随时看房,贝壳优选,今天维护,3100
北京,整租·紫熙台 7房间 南/西/北,整租,丰台,岳各庄,紫熙台,253.0,0,0,0,南 西 北,高,22,官方核验|精装|集中供暖|双卫生间,链家,1天前维护,28000
北京,独栋·方隅服务公寓 北京大兴未来云城2店 公寓直租免租3个月 4号线地铁口 免费健身房！ 无中介费 押一付一 1室1厅,独栋,,,,27.0,1,1,1,,,0,独栋公寓|近地铁|精装|押一付一,方隅服务公寓,1天前维护,3900
北京,整租·塞纳维拉 4室2厅 南/北,整租,朝阳,立水桥,塞纳维拉,201.0,4,2,3,南 北,低,3,官方核验|近地铁|精装,链家,,19700
北京,整租·叠翠庭苑一区 1室1厅 东,整租,石景山,苹果园,叠翠庭苑一区,45.15,1,1,1,东,中,12,自营|月租|近地铁|集中供暖|押一付一|随时看房,贝壳优选,今天维护,4250
北京,整租·鸿坤花语墅 3室2厅 南/北,整租,朝阳,大望路,鸿坤花语墅,147.0,3,2,2,南 北,中,4,官方核验|精装|双卫生间,链家,4天前维护,24500
北京,整租·月亮河七星公馆 3室4厅 东/南/北,整租,通州,武夷花园,月亮河七星公馆,330.23,3,4,4,东 南 北,低,6,官方核验|集中供暖|随时看房,链家,,20000
北京,整租·空港新苑四区8号院 2室1厅 南/北,整租,大兴,大兴机场空港,空港新苑四区8号院,90.04,2,1,1,南 北,低,18,自营|月租|集中供暖|押一付一|随时看房,贝壳优选,今天维护,1600
北京,独栋·共享际公寓 大兴店 枣园地铁站周边可短租可月付0物业费0暖气费0中介费F户型 2室0厅,独栋,,,,66.0,2,0,2,,,0,新上|独栋公寓|月租|近地铁|精装|押一付一,共享际公寓,1天前维护,5500
北京,整租·观唐云鼎 3室2厅 复式 南/北,整租,密云,溪翁庄镇,观唐云鼎,189.36,3,2,3,南 北,低,4,官方核验|精装|集中供暖,链家,,10000
北京,整租·康居南区 3室2厅 南/北,整租,密云,果园街道,康居南区,90.71,3,2,1,南 北,高,6,官方核验|精装|集中供暖,链家,3天前维护,1400
北京,整租·望园东里 3室1厅 东南,整租,丰台,七里庄,望园东里,118.0,3,1,2,东南,低,24,自营|月租|近地铁|精装|集中供暖|押一付一|双卫生间|随时看房,贝壳优选,今天维护,7200
北京,整租·春晖园随园 1室1厅 复式 南,整租,顺义,后沙峪,春晖园随园,137.95,1,1,2,南,中,4,官方核验|精装|集中供暖|双卫生间,链家,,11200
北京,整租·华府9号 3房间 南,整租,昌平,回龙观,华府9号,73.37,0,0,0,南,中,5,官方核验|近地铁|精装|集中供暖,链家,1天前维护,6000
北京,整租·世华泊郡 3室1厅 南/北,整租,朝阳,北苑,世华泊郡,120.0,3,1,2,南 北,中,27,自营|月租|精装|集中供暖|押一付一|双卫生间|随时看房,贝壳优选,今天维护,8400
北京,整租·远洋天著春秋四期 6房间 南/北,整租,石景山,石景山其它,远洋天著春秋四期,200.0,0,0,0,南 北,中,6,官方核验|精装|集中供暖,链家,,19700
北京,整租·光大水墨风景 2室2厅 东北,整租,海淀,万柳,光大水墨风景,93.47,2,2,1,东北,高,16,官方核验|精装|随时看房,链家,2天前维护,14000
北京,整租·炫立方 2房间 西,整租,顺义,顺义其它,炫立方,46.48,0,0,0,西,中,10,自营|月租|集中供暖|押一付一|随时看房,贝壳优选,今天维护,2300
北京,独栋·天盛嘉寓 金鑫公寓 俸伯青年公寓，独立单间，超高性价比，全屋地暖，品质公寓，入住安全 开间,独栋,,,,23.0,1,0,1,,,0,独栋公寓|月租|精装|开放厨房,天盛嘉寓,1个月前维护,1000
北京,整租·机械研究院东区 3室2厅 东/西,整租,海淀,甘家口,机械研究院东区,132.0,3,2,2,东 西,低,16,官方核验|集中供暖|双卫生间|随时看房,链家,,15500
北京,整租·六铺炕一区 4室1厅 南/北,整租,西城,六铺炕,六铺炕一区,105.0,4,1,1,南 北,高,6,官方核验|近地铁|集中供暖|随时看房,链家,,15000
北京,整租·那尔水晶城 1室1厅 南/北,整租,大兴,高米店,那尔水晶城,86.61,1,1,1,南 北,低,13,自营|新上|月租|近地铁|押一付一|随时看房,贝壳优选,今天维护,4000
北京,整租·怡馨家园 3室1厅 南/北,整租,顺义,顺义城,怡馨家园,117.0,3,1,2,南 北,高,6,官方核验|精装|集中供暖|双卫生间|随时看房,链家,2天前维护,5600
北京,整租·真武家园 2室1厅 南/西,整租,西城,木樨地,真武家园,60.0,2,1,1,南 西,中,16,官方核验|精装|集中供暖,链家,2天前维护,13200
北京,整租·远洋山水 1室1厅 北,整租,石景山,鲁谷,远洋山水,56.0,1,1,1,北,中,26,自营|月租|近地铁|集中供暖|押一付一|随时看房,贝壳优选,今天维护,4300
北京,整租·龙湖双珑原著 3室2厅 南/北,整租,朝阳,中央别墅区,龙湖双珑原著,193.7,3,2,4,南 北,中,7,官方核验|精装,链家,,21000
北京,整租·长阳国际城二区 3室1厅 南,整租,房山,长阳,长阳国际城二区,117.89,3,1,2,南,低,20,官方核验|近地铁|精装|双卫生间|随时看房,链家,,5200
北京,整租·奥北南区 1房间 东北,整租,朝阳,立水桥,奥北南区,37.64,0,0,0,东北,中,25,自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,4100
北京,整租·亚运新新家园清花园二期 7室2厅 复式 南/北,整租,朝阳,亚运村小营,亚运新新家园清花园二期,402.21,7,2,5,南 北,低,3,官方核验|精装|集中供暖|随时看房,链家,5天前维护,59000
北京,独栋·天盛嘉寓 金鑫公寓 整租 两居室，精装两室一厅，全屋定制家具，品牌家电，首次出租 2室1厅,整租,,,,45.0,2,1,1,,,0,独栋公寓|月租|精装|开放厨房,天盛嘉寓,7天前维护,1900-2000
北京,整租·长丰园二区 2室1厅 西/北,整租,大兴,科技园区,长丰园二区,53.21,2,1,1,西 北,高,6,自营|新上|月租|集中供暖|押一付一|随时看房,贝壳优选,今天维护,3150
北京,整租·大井南里 2室1厅 南/北,整租,丰台,岳各庄,大井南里,53.19,2,1,1,南 北,高,6,官方核验|近地铁|集中供暖|随时看房,链家,3天前维护,4200
北京,独栋·华润置地·有巢公寓 润棠瀛海店 央企直租·民水民电·支持月付·【支持月租】可养小宠物A1 1室1厅,独栋,,,,30.44,1,1,1,,,0,独栋公寓|月租|精装|有阳台|开放厨房,华润置地·有巢公寓,1个月前维护,3051-3174
北京,整租·光大花园 4室2厅 西南,整租,海淀,万柳,光大花园,177.72,4,2,2,西南,低,17,官方核验|近地铁|精装|双卫生间|随时看房,链家,2天前维护,21500
北京,整租·百旺家苑 2室1厅 南/北,整租,海淀,马连洼,百旺家苑,121.01,2,1,1,南 北,低,9,自营|新上|月租|近地铁|精装|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,8500
北京,整租·亚运新新家园清花园二期 5室2厅 南/北,整租,朝阳,亚运村小营,亚运新新家园清花园二期,390.0,5,2,5,南 北,低,3,官方核验|精装|集中供暖|随时看房,链家,今天维护,43000
北京,整租·中冶德贤公馆公寓 2房间 南,整租,大兴,旧宫,中冶德贤公馆公寓,72.4,0,0,0,南,中,15,官方核验|精装|集中供暖|随时看房,链家,,4800
北京,整租·大牛坊 2室1厅 南/北,整租,海淀,海淀北部新区,大牛坊,74.78,2,1,1,南 北,低,14,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,5100
北京,独栋·共享际公寓 大兴店 黄村西大街地铁站周边可短租可月付0物业费0暖气费0中介费E户型 开间,独栋,,,,37.0,1,0,1,,,0,新上|独栋公寓|月租|近地铁|精装|押一付一,共享际公寓,1天前维护,3500
北京,整租·南三环中路69号 1室1厅 南,整租,丰台,木樨园,南三环中路69号,47.0,1,1,1,南,中,16,官方核验|近地铁|集中供暖,链家,1天前维护,4200
北京,整租·四季世家公寓 2室2厅 南/北,整租,朝阳,燕莎,四季世家公寓,237.22,2,2,3,南 北,低,16,官方核验|近地铁|精装|集中供暖,链家,,55000
北京,整租·苏荷时代 1室1厅 西北,整租,通州,果园,苏荷时代,65.44,1,1,1,西北,中,24,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,3000
北京,整租·玲珑花园 5室3厅 南/北,整租,海淀,四季青,玲珑花园,258.64,5,3,3,南 北,低,3,官方核验|精装|集中供暖,链家,1天前维护,70000
北京,整租·大方家胡同 3室1厅 南/北,整租,东城,朝阳门内,大方家胡同,111.72,3,1,2,南 北,中,9,官方核验|近地铁|精装|双卫生间,链家,4天前维护,22000
北京,整租·京贸国际城 3室2厅 南/北,整租,通州,武夷花园,京贸国际城,137.24,3,2,2,南 北,低,35,自营|新上|精装|集中供暖|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,8400
北京,整租·潘家园南里 3室1厅 南/北,整租,朝阳,潘家园,潘家园南里,74.0,3,1,1,南 北,高,6,官方核验|集中供暖|随时看房,链家,2天前维护,5000
北京,整租·五棵松26号院 1室1厅 东南,整租,海淀,四季青,五棵松26号院,65.56,1,1,1,东南,低,6,官方核验|近地铁|集中供暖,链家,3天前维护,6000
北京,整租·天通西苑三区 2室1厅 南/北,整租,昌平,天通苑,天通西苑三区,134.11,2,1,2,南 北,低,13,自营|新上|近地铁|精装|集中供暖|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,6510
北京,独栋·方隅服务公寓 北京大兴未来云城2店 公寓直租免租3个月 4号线地铁口 免费健身房！ 无中介费 押一付一 1室1厅,独栋,,,,27.0,1,1,1,,,0,独栋公寓|近地铁|精装|押一付一,方隅服务公寓,1天前维护,3900
北京,整租·石园北区 3室1厅 南/北,整租,顺义,顺义城,石园北区,133.68,3,1,2,南 北,高,6,官方核验|集中供暖|双卫生间,链家,5天前维护,4000
北京,整租·TBD住总万科天地 3房间 东,整租,昌平,回龙观,TBD住总万科天地,40.0,0,0,0,东,高,18,官方核验|近地铁|精装|集中供暖|随时看房,链家,1天前维护,4700
北京,整租·秀水园 1室1厅 东,整租,朝阳,甜水园,秀水园,42.43,1,1,1,东,低,12,自营|新上|月租|近地铁|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,4200
北京,整租·路劲世界城二期 2房间 南,整租,昌平,南邵,路劲世界城二期,51.75,0,0,0,南,中,17,官方核验|近地铁|精装|集中供暖,链家,3天前维护,3300
北京,整租·兴创荣墅 4室1厅 复式 南/北,整租,大兴,大兴新机场洋房别墅区,兴创荣墅,304.5,4,1,3,南 北,低,4,官方核验|集中供暖|随时看房,链家,,5266
北京,整租·安慧北里逸园 2室1厅 南/北,整租,朝阳,亚运村,安慧北里逸园,58.03,2,1,1,南 北,低,6,自营|新上|月租|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,6300
北京,整租·绿城百合公寓北区 6室3厅 复式 南/北,整租,房山,阎村,绿城百合公寓北区,197.56,6,3,3,南 北,高,5,官方核验|精装,链家,3天前维护,6200
北京,整租·天瑞宸章 3室2厅 南/北,整租,朝阳,中央别墅区,天瑞宸章,200.0,3,2,2,南 北,中,4,官方核验|双卫生间|随时看房,链家,,12000
北京,整租·小悦中心创意商业 2房间 北,整租,朝阳,朝青,小悦中心创意商业,26.24,0,0,0,北,高,12,自营|新上|月租|精装|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,4333
北京,整租·望京金茂府 4室2厅 南/西/北,整租,朝阳,望京,望京金茂府,315.0,4,2,3,南 西 北,高,15,官方核验|近地铁|精装|集中供暖,链家,,63000
北京,独栋·中海友里公寓 中海友里苏庄地铁站店 央企直租 暖冬短租限时优惠 地铁口  整租一居 可短租 无中介费 无服务费 免费健身房 开间,整租,,,,27.23,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,中海友里公寓,15天前维护,1750-2200
北京,整租·西三环北路105号院 2室1厅 南/北,整租,海淀,定慧寺,西三环北路105号院,45.9,2,1,1,南 北,高,4,自营|新上|精装|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,6300
北京,整租·华府9号 4房间 西,整租,昌平,回龙观,华府9号,85.0,0,0,0,西,中,5,官方核验|近地铁|精装|集中供暖,链家,今天维护,7100
北京,独栋·中海友里公寓 中海友里苏庄地铁站店 暖冬短租专属优惠 央企直租  出门即地铁口 整租一居 可短租  免中介费  可月付 开间,整租,,,,42.27,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,中海友里公寓,15天前维护,1700-2950
北京,整租·第三置业 1室1厅 西北,整租,朝阳,三元桥,第三置业,233.13,1,1,0,西北,高,28,官方核验|近地铁|精装|集中供暖|随时看房,链家,2天前维护,27600
北京,整租·呼家楼新苑 2室1厅 南,整租,朝阳,红庙,呼家楼新苑,55.0,2,1,1,南,中,20,自营|新上|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,6500
北京,整租·西山壹号院南区 4室2厅 东/南/北,整租,海淀,西北旺,西山壹号院南区,238.07,4,2,2,东 南 北,低,6,官方核验|近地铁|精装|集中供暖|双卫生间,链家,,32800
北京,整租·米兰花园 3室2厅 南/西北,整租,顺义,中央别墅区,米兰花园,185.0,3,2,2,南 西北,高,9,官方核验|近地铁|精装|集中供暖|双卫生间,链家,3天前维护,9500
北京,整租·玉泉路65号院 2室1厅 南/北,整租,石景山,鲁谷,玉泉路65号院,50.37,2,1,1,南 北,高,6,自营|新上|近地铁|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,5100
北京,独栋·中海友里公寓 中海友里苏庄地铁站店 央企直租 押一付一 可直达丰台科技园 丽泽商务区 可月租 整租一居 房山线地铁口 开间,整租,,,,27.23,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,中海友里公寓,15天前维护,1700-2150
北京,整租·博世庄园 4室1厅 南/北,整租,密云,密云镇,博世庄园,152.22,4,1,2,南 北,中,6,官方核验|精装|集中供暖|双卫生间,链家,4天前维护,3400
北京,整租·博世庄园 3室2厅 南/北,整租,密云,密云镇,博世庄园,155.22,3,2,2,南 北,中,6,官方核验|精装|集中供暖|双卫生间,链家,4天前维护,3300
北京,整租·友谊社区 2室1厅 南/北,整租,海淀,苏州桥,友谊社区,60.92,2,1,1,南 北,高,6,自营|新上|精装|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,7300
北京,整租·莱蒙湖别墅 3室2厅 复式 南/北,整租,顺义,中央别墅区,莱蒙湖别墅,315.78,3,2,3,南 北,低,3,官方核验|精装,链家,,28000
北京,整租·东菜园社区 3室2厅 南,整租,密云,鼓楼街道,东菜园社区,121.96,3,2,2,南,高,6,官方核验|精装|集中供暖|双卫生间|随时看房,链家,3天前维护,1900
北京,整租·国美第一城3号院 1室0厅 南,整租,朝阳,朝青,国美第一城3号院,47.82,1,0,1,南,高,27,自营|新上|月租|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,5500
北京,整租·丽高王府 5室2厅 南/北,整租,顺义,中央别墅区,丽高王府,322.0,5,2,4,南 北,低,2,官方核验|精装,链家,4天前维护,80000
北京,整租·双花园南里二区 2室1厅 西南,整租,朝阳,双井,双花园南里二区,78.3,2,1,1,西南,低,22,官方核验|近地铁|精装|集中供暖|随时看房,链家,,7800
北京,整租·钢铁研究院 2室1厅 南/北,整租,海淀,白石桥,钢铁研究院,54.3,2,1,1,南 北,高,6,自营|新上|月租|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,7000
北京,独栋·首创和园 首创和园.良乡大学城店 近丰台科技园 丽泽 地铁通勤便利 全采光loft大一居 1室1厅,独栋,,,,39.08,1,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,首创和园,1天前维护,2890
北京,整租·玲珑花园 5室2厅 南/北,整租,海淀,四季青,玲珑花园,259.64,5,2,3,南 北,低,3,官方核验|精装|集中供暖,链家,1天前维护,70000
北京,整租·康斯丹郡 3室2厅 南/北,整租,朝阳,亚运村小营,康斯丹郡,279.35,3,2,2,南 北,低,9,官方核验|双卫生间|随时看房,链家,3天前维护,29000
北京,整租·兴隆都市馨园 1室0厅 北,整租,东城,崇文门,兴隆都市馨园,38.27,1,0,1,北,中,7,自营|新上|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,4650
北京,整租·金隅可乐 3房间 西南,整租,朝阳,双桥,金隅可乐,57.24,0,0,0,西南,高,19,官方核验|近地铁|精装|集中供暖,链家,4天前维护,5000
北京,整租·誉天下四期 5室2厅 复式 南,整租,顺义,中央别墅区,誉天下四期,400.0,5,2,4,南,低,3,官方核验|精装|随时看房,链家,,29800
北京,整租·看丹路10号院 2室1厅 南/北,整租,丰台,科技园区,看丹路10号院,47.93,2,1,1,南 北,低,6,自营|新上|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,4000
北京,整租·润千秋佳苑 4室2厅 南/北,整租,海淀,西北旺,润千秋佳苑,165.0,4,2,2,南 北,低,6,官方核验|近地铁|精装|集中供暖|双卫生间,链家,4天前维护,19500
北京,整租·南宫雅苑一期 2室2厅 南/北,整租,丰台,丰台其它,南宫雅苑一期,82.41,2,2,1,南 北,高,6,官方核验|精装|随时看房,链家,,3000
北京,整租·德露苑 2室1厅 南,整租,门头沟,滨河西区,德露苑,71.52,2,1,1,南,中,6,自营|新上|月租|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,2400
北京,整租·华瞰墨园 车库,整租,海淀,田村,华瞰墨园,45.65,0,0,0,,,0,官方核验|近地铁|精装|集中供暖,链家,1天前维护,950
北京,独栋·首创和园 首创和园.良乡大学城店 国企保障 近地铁 落地窗一居LOFT 高性价比 通勤党狂喜 1室1厅,独栋,,,,20.79,1,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,首创和园,1天前维护,2290
北京,整租·正阳小区 1室1厅 南,整租,丰台,北大地,正阳小区,51.32,1,1,1,南,中,22,自营|新上|近地铁|精装|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,3800
北京,整租·西山美墅馆公建 4室2厅 复式 南/北,整租,海淀,西山,西山美墅馆公建,1200.0,4,2,3,南 北,,4,官方核验|集中供暖,链家,今天维护,84000
北京,独栋·首创和园 首创和园.良乡大学城店 近长阳 北理工 首经贸 学生党租房优选！两居loft家具齐全 2室1厅,独栋,,,,40.11,2,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,首创和园,1天前维护,2900
北京,整租·文联宿舍 2室1厅 东/南/西,整租,西城,马甸,文联宿舍,80.5,2,1,1,东 南 西,中,20,官方核验|集中供暖|随时看房,链家,4天前维护,10500
北京,整租·长新家园东区伍号院 2室1厅 南/北,整租,房山,房山其它,长新家园东区伍号院,79.3,2,1,1,南 北,低,18,自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,3600
北京,整租·凤凰南里 1室1厅 南/北,整租,房山,燕山,凤凰南里,56.11,1,1,1,南 北,高,6,官方核验|精装|集中供暖|随时看房,链家,2天前维护,1500
北京,整租·周庄嘉园东里B区 2室1厅 南/北,整租,朝阳,华威桥,周庄嘉园东里B区,82.0,2,1,1,南 北,高,6,官方核验|精装|集中供暖,链家,,6200
北京,整租·东高地 2室1厅 南,整租,丰台,万源,东高地,58.0,2,1,1,南,中,5,自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,3800
北京,独栋·首创和园 首创和园.良乡大学城店 岁末优惠 可短租loft 近北理工首经贸  国企直租配套齐全 1室1厅,独栋,,,,20.75,1,1,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,首创和园,1天前维护,2290
北京,整租·光熙门北里 1室1厅 东南,整租,朝阳,西坝河,光熙门北里,45.37,1,1,1,东南,中,21,官方核验|近地铁|精装|集中供暖|随时看房,链家,2天前维护,4900
北京,整租·慧忠里D区 2室1厅 南/北,整租,朝阳,亚运村,慧忠里D区,57.0,2,1,1,南 北,低,6,官方核验|近地铁|集中供暖,链家,4天前维护,6400
北京,整租·新外大街6号院 2室1厅 南/北,整租,西城,马甸,新外大街6号院,54.7,2,1,1,南 北,低,6,自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,6700
北京,整租·燕化星城健德二里 2室1厅 东南,整租,房山,阎村,燕化星城健德二里,84.57,2,1,1,东南,高,25,官方核验|近地铁|集中供暖,链家,,2600
北京,整租·世纪星城三期 2室1厅 南/北,整租,通州,通州北苑,世纪星城三期,104.0,2,1,1,南 北,高,26,官方核验|精装|集中供暖,链家,,5300
北京,整租·首开华润花香四季 3室1厅 南/西/北,整租,丰台,科技园区,首开华润花香四季,90.0,3,1,1,南 西 北,高,24,自营|月租|集中供暖|押一付一|随时看房,贝壳优选,今天维护,8000
北京,整租·富力又一城A区 2室2厅 错层 南/北,整租,朝阳,豆各庄,富力又一城A区,122.8,2,2,2,南 北,低,10,官方核验|近地铁|双卫生间|随时看房,链家,,6600
北京,整租·国悦府 2室2厅 北,整租,海淀,公主坟,国悦府,133.0,2,2,2,北,中,19,官方核验|近地铁|精装|集中供暖|双卫生间,链家,,21700
北京,整租·金隅汇星苑 2室1厅 南,整租,朝阳,朝青,金隅汇星苑,82.77,2,1,1,南,中,29,自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,6300
北京,独栋·超级蜂巢 高碑店 1、【精装大开间！】民电0中介国贸可养狗 随时入住 1室1厅,独栋,,,,35.0,1,1,1,,,0,独栋公寓|月租|精装|有阳台|开放厨房,超级蜂巢,3个月前维护,2900-3400
北京,整租·大西洋新城B区 3室2厅 南/北,整租,朝阳,望京,大西洋新城B区,124.13,3,2,2,南 北,中,8,官方核验|近地铁|精装|集中供暖|双卫生间,链家,3天前维护,13000
北京,整租·八里庄北里 2室1厅 东,整租,海淀,定慧寺,八里庄北里,57.2,2,1,1,东,低,6,官方核验|近地铁|精装|集中供暖,链家,4天前维护,5800
北京,整租·武圣东里 3室1厅 南/北,整租,朝阳,劲松,武圣东里,69.0,3,1,1,南 北,中,6,自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,今天维护,5000
北京,整租·长阳半岛2号院 2室1厅 南/北,整租,房山,长阳,长阳半岛2号院,89.33,2,1,1,南 北,中,28,官方核验|近地铁|精装|集中供暖|随时看房,链家,4天前维护,3900
