city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
深圳,整租·一辉花园 4室2厅 东南,整租,南山区,华侨城,一辉花园,118.42,4,2,3,东南,高,6,业主自荐|新上|精装,,今天维护,15000
深圳,独栋·招商品牌公寓 太子湾二期 央企直租 太子湾双地铁 一室一厅 家私全配 1室1厅,独栋,,,,53.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房,招商品牌公寓,6天前维护,6737
深圳,整租·荣德SPACE 2室1厅 南,整租,龙岗区,横岗,荣德SPACE,70.0,2,1,1,南,中,27,业主自荐|新上|近地铁|精装,,1天前维护,4500
深圳,独栋·深业有居 金三角大厦店 【可短租 免费停车】华侨城近地铁 复式公寓 交通便利 1室1厅,独栋,,,,50.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|押一付一,深业有居,7天前维护,5394
深圳,整租·世纪假日广场 2室2厅 西南/西,整租,南山区,华侨城,世纪假日广场,76.69,2,2,1,西南 西,中,34,新上|精装,,今天维护,7600
深圳,独栋·招商品牌公寓 福永意库店 300米可达11和12号线地铁口！ 开间,独栋,,,,38.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|开放厨房|押一付一,招商品牌公寓,6天前维护,3108
深圳,整租·世茂广场 1室0厅 西北,整租,坪山区,坪山,世茂广场,34.91,1,0,1,西北,中,36,业主自荐|新上|近地铁|精装|随时看房,,3天前维护,1800
深圳,独栋·深圳品寓 留仙洞店 近留仙洞总部基地  新店开业  签约送电动车 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2580
深圳,整租·壹成中心第九区 3室2厅 南,整租,龙华区,龙华中心,壹成中心第九区,83.01,3,2,1,南,中,46,新上|近地铁|随时看房,链家,2天前维护,5800
深圳,独栋·深圳品寓 留仙洞店 新店开业，预定享好礼， 近留仙洞精装一房 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2580
深圳,独栋·深圳品寓 留仙洞店 近兴东地铁站，新店开业  到店有礼，好房等您来挑 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2380
深圳,独栋·深圳品寓 留仙洞店 近科技园，精装公寓出租，预定享好礼，南北通透，采光好 1室1厅,独栋,,,,20.0,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2380
深圳,独栋·深圳品寓 留仙洞店 留仙洞总部基地新开业精装大单间，南北通透，采光好 开间,独栋,,,,20.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2680
深圳,独栋·荟寓 御景荟都 Loft北：4.5米真复式 全新家电 全屋智能 1室1厅,独栋,,,,32.0,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,荟寓,7天前维护,2249
深圳,独栋·深圳品寓 留仙洞店 南山阳台一房一厅，高性价比，家私电器全新全齐，拎包入住，南北通透，采光好 1室1厅,独栋,,,,30.0,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,3480
深圳,整租·会展湾水岸 1室0厅 东,整租,宝安区,福永,会展湾水岸,33.48,1,0,1,东,高,25,自营|新上|近地铁|精装|押一付一|随时看房,贝壳优选,2天前维护,2200
深圳,整租·佳兆业未来时代大厦 1室1厅 南,整租,龙岗区,大运新城,佳兆业未来时代大厦,41.66,1,1,1,南,高,29,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,5天前维护,2600
深圳,独栋·深圳品寓 留仙洞店 留仙洞总部基地新开业精装大单间，南北通透，采光好 开间,独栋,,,,20.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2680
深圳,整租·赛格公寓 1室0厅 南,整租,福田区,华强北,赛格公寓,43.16,1,0,1,南,低,10,自营|新上|近地铁|精装|押一付一|随时看房,贝壳优选,1天前维护,4300
深圳,独栋·荟寓 御景荟都 Loft北：4.5米真复式 全新家电 全屋智能 1室1厅,独栋,,,,32.0,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|开放厨房|押一付一,荟寓,7天前维护,2249
深圳,整租·星河智荟 3室2厅 西北,整租,龙岗区,横岗,星河智荟,88.0,3,2,2,西北,高,30,业主自荐|新上|近地铁|精装|双卫生间,,3天前维护,4200
深圳,整租·观山嘉苑 3室1厅 南,整租,罗湖区,布心,观山嘉苑,82.0,3,1,1,南,低,50,新上|近地铁|精装,链家,3天前维护,5800
深圳,独栋·深圳品寓 留仙洞店 南山阳台一房一厅，高性价比，家私电器全新全齐，拎包入住，南北通透，采光好 1室1厅,独栋,,,,30.0,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,3480
深圳,整租·HBC汇隆商务中心 3室1厅 东南,整租,龙华区,梅林关,HBC汇隆商务中心,79.71,3,1,2,东南,低,21,自营|新上|精装|押一付一|双卫生间|随时看房,贝壳优选,1天前维护,8000
深圳,独栋·深圳品寓 留仙洞店 新店开业 到店有礼，采光好，南北通透，近留仙洞总部基地，雪花科创 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2580
深圳,整租·远洋新干线一期 5室2厅 南,整租,龙岗区,龙岗中心城,远洋新干线一期,139.44,5,2,2,南,低,32,近地铁|精装|双卫生间|随时看房,,1天前维护,6000
深圳,整租·里城玺樾山 3室2厅 东南/南,整租,龙岗区,布吉水径,里城玺樾山,100.0,3,2,2,东南 南,低,40,新上|精装|双卫生间|随时看房,,1天前维护,5500
深圳,独栋·深圳品寓 留仙洞店 啤酒小镇 西丽大学城 2站大悦城 阳台公寓直租  签约送电动车！ 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2680
深圳,整租·桂芳园八期 2室2厅 东南,整租,龙岗区,布吉大芬,桂芳园八期,76.76,2,2,1,东南,中,20,业主自荐|新上|近地铁|精装|随时看房,,2天前维护,4500
深圳,独栋·深圳品寓 留仙洞店 大疆 创智云城 中兴 TCL上班租房看这里！ 配私人专用座驾 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2380
深圳,整租·万科麓山 4室2厅 南/北,整租,龙岗区,布吉水径,万科麓山,126.7,4,2,2,南 北,低,28,新上|近地铁|精装|双卫生间|随时看房,,2天前维护,10000
深圳,独栋·深圳品寓 留仙洞店 留仙洞精装大单间， 安静舒适 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2680
深圳,整租·御景水岸 3室2厅 南,整租,宝安区,福永,御景水岸,89.0,3,2,1,南,中,21,新上|精装,,3天前维护,4800
深圳,独栋·深圳品寓 留仙洞店 留仙洞CBD 万科大疆TCL打工人主场 独栋精装电梯公寓，采光好，南北通透 开间,独栋,,,,24.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2480
深圳,整租·丽廷豪苑 1室1厅 东/东南,整租,龙岗区,布吉街,丽廷豪苑,37.53,1,1,1,东 东南,高,32,新上|随时看房,,1天前维护,2600
深圳,独栋·深圳品寓 留仙洞店 近留仙洞总部基地，新店好房等你挑，采光通风好，高配 高性价比， 开间,独栋,,,,25.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,2380
深圳,整租·天健阳光华苑 3室2厅 东南,整租,福田区,石厦,天健阳光华苑,104.28,3,2,2,东南,低,31,新上|精装|双卫生间,,2天前维护,10500
深圳,独栋·深圳品寓 留仙洞店 【签约立赠600】【精装两房一厅】近地铁站大学城等 配套齐全 2室1厅,独栋,,,,35.0,2,1,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|有阳台|开放厨房,深圳品寓,今天维护,4580
深圳,整租·美丽365花园 3室2厅 东南,整租,龙华区,龙华中心,美丽365花园,85.0,3,2,1,东南,中,8,近地铁|随时看房,链家,1天前维护,4300
深圳,独栋·创新谷公寓 旗舰店 石岩创维创新谷  地铁13号线 应人石站 多户型 电梯房大单间采光好 开间,独栋,,,,44.02,1,0,1,,,0,独栋公寓|月租|精装|有阳台|开放厨房,创新谷公寓,26天前维护,3082-3450
深圳,独栋·华润置地·有巢公寓 有巢新城宝安机场店-42号楼 预约看房有优惠丨押一付一 + 民水民电丨免物业费 + 拎包入住 开间,独栋,,,,16.0,1,0,1,,,0,独栋公寓|月租|近地铁|精装|押一付一,华润置地·有巢公寓,16天前维护,1300
深圳,独栋·华润置地·有巢公寓 有巢新城宝安机场店-42号楼 【咨询领200立减券】无中介费福围地铁 400 米生活配套齐全公寓直租丨免管理费 + 拎包入住03 开间,独栋,,,,10.0,1,0,1,,,0,独栋公寓|近地铁|精装|押一付一,华润置地·有巢公寓,1个月前维护,1000
深圳,独栋·华润置地·有巢公寓 有巢新城宝安机场店-52号楼 短租一个月起丨阳光飘窗拎包入住押一付一丨独立卫浴无中介费阳光房04 开间,独栋,,,,17.0,1,0,1,,,0,独栋公寓|月租|拎包入住|近地铁|精装|押一付一,华润置地·有巢公寓,今天维护,1399
深圳,独栋·励业公寓 励业公寓深圳福永地铁站店 【限时特惠 5公里到山姆】押一付一 租期灵活 11 号线直达前海 1室1厅,独栋,,,,25.0,1,1,1,,,0,独栋公寓|月租|近地铁|精装|押一付一,励业公寓,2天前维护,1700-1900
深圳,独栋·安居乐寓 新安翻身店（32区） 近大悦城  湖景房 电梯阳台 全场8折 押一付一 免中介费 07 开间,独栋,,,,15.0,1,0,1,,,0,独栋公寓|近地铁|精装|有阳台|开放厨房|押一付一,安居乐寓,22天前维护,1618-1638
深圳,整租·金地梅陇镇三期 3室2厅 南/北,整租,龙华区,龙华新区,金地梅陇镇三期,88.44,3,2,2,南 北,低,18,自营|精装|押一付一|双卫生间|随时看房,贝壳优选,,5500
深圳,整租·卡罗社区 1室1厅 东北,整租,宝安区,翻身,卡罗社区,34.53,1,1,1,东北,中,16,自营|新上|押一付一|随时看房|首次出租,贝壳优选,1天前维护,4200
深圳,整租·紫薇阁 2室1厅 南,整租,福田区,景田,紫薇阁,61.0,2,1,1,南,低,12,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,1天前维护,5000
深圳,整租·万科·万致天地 1室1厅 西,整租,龙岗区,坂田,万科·万致天地,31.87,1,1,1,西,低,29,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,1天前维护,3600
深圳,整租·京基御景峯 2室1厅 西北,整租,南山区,大学城,京基御景峯,60.0,2,1,1,西北,高,54,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,2天前维护,6090
深圳,整租·丽廷豪苑 1室1厅 东/东南,整租,龙岗区,布吉街,丽廷豪苑,37.53,1,1,1,东 东南,高,32,新上|随时看房,,1天前维护,2600
深圳,整租·天健阳光华苑 3室2厅 东南,整租,福田区,石厦,天健阳光华苑,104.28,3,2,2,东南,低,31,新上|精装|双卫生间,,2天前维护,10500
深圳,整租·百合星城一期 2室1厅 东,整租,龙岗区,布吉关,百合星城一期,62.16,2,1,1,东,低,30,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,4100
深圳,整租·丹枫白露城东1号 2室2厅 南,整租,罗湖区,黄贝岭,丹枫白露城东1号,118.0,2,2,2,南,低,35,自营|新上|近地铁|精装|押一付一|双卫生间|随时看房|首次出租,贝壳优选,今天维护,7800
深圳,整租·科技园三十四区 1室1厅 南,整租,南山区,科技园,科技园三十四区,30.0,1,1,1,南,中,7,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,3000
深圳,整租·美丽365花园 3室2厅 东南,整租,龙华区,龙华中心,美丽365花园,85.0,3,2,1,东南,中,8,近地铁|随时看房,链家,1天前维护,4300
深圳,整租·碧桂园星荟 2室1厅 复式 东南,整租,光明区,公明,碧桂园星荟,42.53,2,1,1,东南,高,19,精装|随时看房,,,2400
深圳,整租·满京华云晓公馆 2室1厅 南,整租,宝安区,航城,满京华云晓公馆,73.64,2,1,1,南,中,28,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,5200
深圳,整租·富润·乐庭 1室1厅 东北,整租,坪山区,坪山,富润·乐庭,45.0,1,1,1,东北,低,28,近地铁|精装,,,2600
深圳,整租·丹枫雅苑 2室1厅 西南,整租,龙华区,龙华中心,丹枫雅苑,71.29,2,1,1,西南,高,24,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,4500
深圳,整租·中骏云景府 3室2厅 东南,整租,龙岗区,坪地,中骏云景府,78.08,3,2,1,东南,低,31,新上|近地铁|精装,,2天前维护,3300
深圳,整租·翡翠明珠花园 3室2厅 南,整租,南山区,南头,翡翠明珠花园,88.0,3,2,1,南,高,32,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,9400
深圳,整租·万科公园里三期 3室1厅 西北,整租,龙岗区,布吉南岭,万科公园里三期,85.78,3,1,2,西北,高,37,新上|精装|双卫生间,,今天维护,5300
深圳,整租·南方国际广场 1室0厅 南,整租,福田区,石厦,南方国际广场,36.6,1,0,1,南,中,31,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,4000
深圳,整租·海昌大厦 3室1厅 南,整租,南山区,蛇口,海昌大厦,72.0,3,1,2,南,高,7,新上|近地铁|双卫生间,,2天前维护,5800
深圳,整租·仁恒梦公园 1室1厅 复式 北,整租,龙岗区,龙岗中心城,仁恒梦公园,26.9,1,1,1,北,高,26,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,1900
深圳,整租·丰湖花园 1室1厅 西南/西,整租,罗湖区,清水河,丰湖花园,40.0,1,1,1,西南 西,高,26,新上,,1天前维护,3200
深圳,整租·中爱花园 1室1厅 南,整租,南山区,西丽,中爱花园,49.78,1,1,1,南,中,15,自营|新上|近地铁|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,5500
深圳,整租·鸿业苑一期 3室2厅 南,整租,罗湖区,黄贝岭,鸿业苑一期,96.8,3,2,1,南,中,16,新上|近地铁|精装,,1天前维护,7800
深圳,整租·大冲新城花园 1室1厅 北,整租,南山区,科技园,大冲新城花园,50.19,1,1,1,北,中,39,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,今天维护,5500
深圳,整租·兴达华府 1室1厅 北,整租,宝安区,航城,兴达华府,31.42,1,1,1,北,高,29,自营|精装|押一付一|随时看房,贝壳优选,,2700
深圳,整租·花好园 2室1厅 北,整租,福田区,上下沙,花好园,59.79,2,1,1,北,低,29,自营|新上|近地铁|押一付一|随时看房,贝壳优选,1天前维护,6500
深圳,整租·鹏益花园 1室0厅 南,整租,福田区,八卦岭,鹏益花园,32.47,1,0,1,南,中,22,自营|新上|精装|押一付一|随时看房|首次出租,贝壳优选,1天前维护,2800
深圳,整租·鹏盛村 1室0厅 南,整租,福田区,八卦岭,鹏盛村,31.48,1,0,1,南,中,8,自营|新上|月租|近地铁|精装|押一付一|随时看房,贝壳优选,今天维护,2300
深圳,整租·名骏豪庭 1室1厅 南,整租,罗湖区,莲塘,名骏豪庭,42.56,1,1,1,南,低,18,自营|新上|精装|押一付一|随时看房,贝壳优选,4天前维护,3400
深圳,整租·景田天健花园 3室2厅 西北,整租,福田区,香梅北,景田天健花园,99.2,3,2,2,西北,中,6,精装|双卫生间,链家,3天前维护,10000
深圳,整租·鸿荣源尚云 4室2厅 东南,整租,龙华区,龙华中心,鸿荣源尚云,120.0,4,2,2,东南,中,56,双卫生间|随时看房,,5天前维护,10000
深圳,整租·中骏云景府 3室2厅 西南,整租,龙岗区,坪地,中骏云景府,92.65,3,2,2,西南,中,38,近地铁|精装|双卫生间|随时看房,,2天前维护,3000
深圳,整租·桑泰·龙樾 4室2厅 东南,整租,龙岗区,龙岗双龙,桑泰·龙樾,89.0,4,2,2,东南,高,29,精装|双卫生间,,3天前维护,5000
深圳,整租·德兴花园 4室2厅 南,整租,龙岗区,布吉街,德兴花园,109.0,4,2,1,南,中,8,精装|随时看房,链家,,4300
深圳,整租·欧意轩花园 3室2厅 东南,整租,龙岗区,龙岗中心城,欧意轩花园,86.54,3,2,2,东南,高,6,近地铁|双卫生间,,2天前维护,2700
深圳,整租·五矿宿舍 3室1厅 南,整租,罗湖区,翠竹,五矿宿舍,104.0,3,1,1,南,高,7,,,3天前维护,5000
深圳,整租·中信·信荣汇 1室1厅 东南,整租,罗湖区,笋岗,中信·信荣汇,36.98,1,1,1,东南,高,31,新上|精装,,今天维护,5200
深圳,整租·科技园五十八区 1室2厅 南/北,整租,南山区,科技园,科技园五十八区,57.45,1,2,1,南 北,低,7,近地铁|随时看房,,3天前维护,5700
深圳,合租·尚水天成 4居室 南卧,合租,龙岗区,布吉水径,尚水天成,30.0,4,1,2,南,中,33,近地铁|随时看房,,,2300
深圳,整租·理想家园 3室2厅 南,整租,龙岗区,布吉关,理想家园,101.0,3,2,2,南,高,9,新上|精装|双卫生间|随时看房,,3天前维护,5800
深圳,整租·锦城星苑一期 3室2厅 东南,整租,龙岗区,龙岗双龙,锦城星苑一期,95.0,3,2,2,东南,中,6,精装|双卫生间|随时看房,链家,2天前维护,2600
深圳,整租·华盛领寓 3室2厅 复式 北,整租,福田区,香梅北,华盛领寓,67.0,3,2,1,北,低,28,精装,,5天前维护,7700
深圳,整租·紫薇花园西区 3室2厅 东南,整租,龙岗区,龙岗中心城,紫薇花园西区,95.0,3,2,1,东南,中,8,精装,,3天前维护,2600
深圳,整租·美晨苑 4室2厅 南,整租,福田区,皇岗,美晨苑,147.0,4,2,2,南,低,10,近地铁|双卫生间,,4天前维护,12800
深圳,整租·中洲华府 4室2厅 东,整租,宝安区,新安,中洲华府,172.0,4,2,1,东,高,30,近地铁|精装,,2天前维护,25400
深圳,合租·华彩花园 4居室 东南卧,合租,南山区,蛇口,华彩花园,15.0,4,0,1,东南,低,30,近地铁,链家,,2480
深圳,整租·假日湾 4室2厅 南,整租,南山区,华侨城,假日湾,144.0,4,2,2,南,高,27,双卫生间,链家,3天前维护,14000
深圳,整租·中润百分百公寓 4室2厅 复式 南,整租,南山区,南山中心,中润百分百公寓,136.28,4,2,3,南,高,25,近地铁,链家,,15000
深圳,整租·万科大厦 1室0厅 东南,整租,龙岗区,龙岗中心城,万科大厦,233.65,1,0,0,东南,低,32,近地铁|精装,链家,5天前维护,25700
深圳,整租·中旅国际公馆1期 8室3厅 复式 南/北,整租,福田区,香蜜湖,中旅国际公馆1期,299.65,8,3,7,南 北,高,9,近地铁|精装,链家,2天前维护,45000
深圳,整租·安华小区 2室1厅 南,整租,福田区,车公庙,安华小区,54.0,2,1,1,南,中,7,,,3天前维护,5380
深圳,整租·招商领玺 3室2厅 西南,整租,南山区,前海,招商领玺,120.37,3,2,2,西南,高,44,精装|双卫生间,链家,4天前维护,20000
深圳,东海十八居 8室3厅 复式 南,独栋,福田区,香蜜湖,东海十八居,349.7,8,3,6,南,高,31,近地铁|随时看房,链家,,110000
深圳,鹏盛村 2室1厅 西北,独栋,福田区,八卦岭,鹏盛村,57.79,2,1,1,西北,低,24,近地铁|精装|随时看房,,,4200
深圳,整租·东海国际公寓 1室1厅 东,整租,福田区,香蜜湖,东海国际公寓,77.0,1,1,1,东,中,74,精装,链家,,18000
深圳,整租·福中福花园一期 2室2厅 西南/东北,整租,宝安区,西乡,福中福花园一期,60.0,2,2,1,西南 东北,高,7,近地铁|精装,,5天前维护,4800
深圳,整租·三湘海尚花园 4室2厅 南,整租,南山区,深圳湾,三湘海尚花园,175.0,4,2,2,南,高,30,近地铁|精装|双卫生间,,,38000
深圳,整租·嘉洲豪园 3室2厅 南,整租,福田区,新洲,嘉洲豪园,103.79,3,2,2,南,高,22,精装|双卫生间,,2天前维护,9900
深圳,整租·水云间雅居 1室1厅 东南,整租,盐田区,梅沙,水云间雅居,59.0,1,1,1,东南,高,11,,,,3000
深圳,整租·中信·信荣汇 1室1厅 东南,整租,罗湖区,笋岗,中信·信荣汇,36.98,1,1,1,东南,高,31,新上|精装,,今天维护,5200
深圳,整租·科技园五十八区 1室2厅 南/北,整租,南山区,科技园,科技园五十八区,57.45,1,2,1,南 北,低,7,近地铁|随时看房,,3天前维护,5700
深圳,合租·尚水天成 4居室 南卧,合租,龙岗区,布吉水径,尚水天成,30.0,4,1,2,南,中,33,近地铁|随时看房,,,2300
深圳,整租·理想家园 3室2厅 南,整租,龙岗区,布吉关,理想家园,101.0,3,2,2,南,高,9,新上|精装|双卫生间|随时看房,,3天前维护,5800
深圳,整租·锦城星苑一期 3室2厅 东南,整租,龙岗区,龙岗双龙,锦城星苑一期,95.0,3,2,2,东南,中,6,精装|双卫生间|随时看房,链家,2天前维护,2600
深圳,整租·华盛领寓 3室2厅 复式 北,整租,福田区,香梅北,华盛领寓,67.0,3,2,1,北,低,28,精装,,5天前维护,7700
深圳,整租·紫薇花园西区 3室2厅 东南,整租,龙岗区,龙岗中心城,紫薇花园西区,95.0,3,2,1,东南,中,8,精装,,3天前维护,2600
深圳,整租·美晨苑 4室2厅 南,整租,福田区,皇岗,美晨苑,147.0,4,2,2,南,低,10,近地铁|双卫生间,,4天前维护,12800
深圳,整租·悦千山雅园 2室1厅 东南,整租,盐田区,盐田港,悦千山雅园,67.45,2,1,1,东南,中,33,精装,,,3100
深圳,整租·海阔凌海公寓 1室0厅 南,整租,盐田区,梅沙,海阔凌海公寓,56.0,1,0,1,南,高,8,精装|随时看房,,,4500
深圳,整租·信义荔山公馆 3室2厅 西北,整租,龙岗区,布吉关,信义荔山公馆,82.81,3,2,1,西北,高,24,近地铁|精装,,,5600
深圳,整租·半山半海 4室2厅 南,整租,盐田区,盐田港,半山半海,175.0,4,2,2,南,低,22,近地铁|精装|双卫生间,,,14000
深圳,整租·深圳海航城 5室2厅 南,整租,龙岗区,龙岗双龙,深圳海航城,175.0,5,2,3,南,高,32,近地铁|精装|随时看房,,1天前维护,7000
深圳,合租·星海名城三期 5居室 东南卧,合租,南山区,前海,星海名城三期,15.6,5,1,2,东南,中,28,近地铁,链家,2天前维护,2000
深圳,整租·康欣园 3室2厅 东,整租,福田区,香梅北,康欣园,174.0,3,2,2,东,高,24,近地铁|精装|双卫生间|随时看房,链家,2天前维护,15000
深圳,整租·松园北街68号 3室2厅 南,整租,罗湖区,地王,松园北街68号,77.0,3,2,1,南,高,7,近地铁|精装|随时看房,链家,,5500
深圳,整租·庆安航空大厦 1室0厅 东北,整租,福田区,八卦岭,庆安航空大厦,74.0,1,0,1,东北,高,21,近地铁,,5天前维护,4500
深圳,整租·财富广场 1室2厅 南,整租,福田区,香蜜湖,财富广场,52.0,1,2,1,南,高,28,近地铁|精装,链家,,7800
深圳,整租·天安云谷产业园二期 2室1厅 东南,整租,龙岗区,坂田,天安云谷产业园二期,44.64,2,1,1,东南,高,29,近地铁|精装,,,3900
深圳,整租·金港盛世华庭 1室1厅 南,整租,盐田区,盐田港,金港盛世华庭,60.0,1,1,1,南,中,25,近地铁|精装,链家,,2900
深圳,整租·徽王府 4室1厅 错层 南,整租,龙岗区,龙岗中心城,徽王府,131.52,4,1,2,南,低,18,近地铁|精装|双卫生间,,,6500
深圳,整租·万科东海岸三期 2室1厅 东南,整租,盐田区,梅沙,万科东海岸三期,78.0,2,1,1,东南,低,15,精装,,1天前维护,4000
深圳,整租·中海半山溪谷花园 2室2厅 南,整租,盐田区,盐田港,中海半山溪谷花园,87.45,2,2,1,南,中,8,近地铁|精装,,,4800
深圳,整租·鹏城花园 3室2厅 南,整租,罗湖区,布心,鹏城花园,81.0,3,2,1,南,高,7,近地铁|精装,,4天前维护,4600
深圳,整租·金海湾花园 5室2厅 复式 东南,整租,福田区,上下沙,金海湾花园,222.0,5,2,2,东南,高,30,近地铁|精装|双卫生间,,4天前维护,30000
深圳,整租·永安公寓 1室0厅 南,整租,南山区,南山中心,永安公寓,38.0,1,0,1,南,高,8,近地铁|随时看房,链家,,2000
