city,title,rent_type,district,sub_district,community,area_sqm,bedrooms,living_rooms,bathrooms,orientation,floor_level,total_floors,tags,platform,update_time,price_rmb
天津,整租·和平翰林公馆 1室1厅 南/北,整租,和平,劝业场,和平翰林公馆,43.38,1,1,1,南 北,低,61,官方核验|自营|月租|近地铁|精装|集中供暖|押一付一|随时看房,贝壳优选,4天前维护,3099
天津,整租·诚基经贸中心 1室1厅 西北,整租,和平,体育馆街,诚基经贸中心,59.22,1,1,1,西北,低,50,近地铁|精装|集中供暖|随时看房,链家,4天前维护,2200
天津,整租·团结北里 1室1厅 东/西,整租,河东,中山门街,团结北里,44.75,1,1,1,东 西,中,7,官方核验|自营|集中供暖|押一付一|随时看房|首次出租,贝壳优选,,1100
天津,合租·中建新丽壹号 4居室 南卧,合租,东丽,新立街,中建新丽壹号,10.75,4,1,2,南,高,14,公寓|拎包入住|近地铁|精装|集中供暖|押一付一,自如,1天前维护,1060
天津,合租·阳光星期8昕旺南苑 3居室 南卧,合租,河东,向阳楼,阳光星期8昕旺南苑,9.59,3,1,1,南,高,27,公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,1130
天津,整租·云山里 2室1厅 南/北,整租,河西,陈塘庄,云山里,55.0,2,1,1,南 北,高,6,近地铁|集中供暖,,3天前维护,1550
天津,整租·城际美景家园 1室1厅 西/北,整租,北辰,双街,城际美景家园,58.0,1,1,1,西 北,中,29,集中供暖,,,1000
天津,合租·融创南开宸院 4居室 北卧,合租,南开,体育中心街,融创南开宸院,7.07,4,1,2,北,高,23,新上|公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,960
天津,整租·商业公寓 3室1厅 南,整租,武清,杨村,商业公寓,100.0,3,1,1,南,高,6,集中供暖,,5天前维护,1300
天津,整租·裕德里 2室1厅 南/北,整租,和平,南市,裕德里,55.0,2,1,1,南 北,中,7,近地铁|集中供暖|随时看房,链家,,3100
天津,合租·西河名邸 4居室 北卧,合租,红桥,西沽街,西河名邸,9.5,4,1,2,北,高,26,新上|公寓|月租|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,930
天津,整租·雅云里 2室1厅 东/北,整租,南开,长虹街,雅云里,83.6,2,1,1,东 北,高,7,近地铁|集中供暖,,3天前维护,2400
天津,整租·第六田园优仕家园 3室2厅 南/北,整租,河西,尖山,第六田园优仕家园,126.0,3,2,1,南 北,低,7,近地铁|集中供暖,链家,,5200
天津,合租·水木天成碧杉园 4居室 南卧,合租,红桥,西沽街,水木天成碧杉园,11.0,4,1,2,南,高,7,公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,830
天津,整租·普同里 1室1厅 南,整租,北辰,普东街,普同里,60.0,1,1,1,南,低,6,集中供暖,链家,,1500
天津,整租·禹洲御湖郡 2室1厅 南/北,整租,静海,团泊西,禹洲御湖郡,95.0,2,1,1,南 北,中,16,月租|集中供暖|随时看房,,,1435
天津,整租·金东里 1室1厅 南,整租,河北,王串场,金东里,39.6,1,1,1,南,中,6,集中供暖|随时看房,,,1200
天津,合租·格调松间北里 4居室 南卧,合租,西青,精武镇,格调松间北里,28.88,4,1,2,南,中,18,公寓|拎包入住|精装|独立阳台|集中供暖|押一付一|随时看房,自如,今天维护,1490
天津,整租·东舍宅小区 1室1厅 东,整租,河西,下瓦房,东舍宅小区,35.0,1,1,1,东,中,7,近地铁|集中供暖,链家,,1400
天津,整租·喜年广场 1室1厅 北,整租,河西,尖山,喜年广场,45.57,1,1,1,北,中,29,近地铁|精装|集中供暖|随时看房,,4天前维护,1900
天津,整租·海益国际 3室1厅 南,整租,西青,海泰高新区,海益国际,164.0,3,1,2,南,低,16,双卫生间|随时看房,链家,,4600
天津,整租·广缘里 1室1厅 南,整租,河北,鸿顺里街,广缘里,25.96,1,1,1,南,低,7,近地铁|集中供暖|随时看房,,,1600
天津,整租·富宜里 2室1厅 南/北,整租,北辰,普东街,富宜里,65.07,2,1,1,南 北,高,6,官方核验|自营|新上|近地铁|精装|集中供暖|押一付一|随时看房,贝壳优选,1天前维护,1350
天津,整租·悦和里 3室2厅 南/北,整租,武清,东蒲洼街,悦和里,160.0,3,2,2,南 北,低,7,集中供暖|双卫生间|随时看房,,4天前维护,800
天津,整租·科贸时代公寓 1室1厅 南,整租,南开,学府街,科贸时代公寓,50.41,1,1,1,南,高,28,官方核验|自营|新上|精装|押一付一|随时看房,贝壳优选,,1900
天津,整租·卫安北里 1室1厅 南,整租,南开,广开街,卫安北里,30.0,1,1,1,南,中,7,近地铁|集中供暖,,5天前维护,1900
天津,整租·海泰国际公寓 1室1厅 北,整租,西青,海泰高新区,海泰国际公寓,49.0,1,1,1,北,低,26,官方核验|自营|精装|集中供暖|押一付一|随时看房,贝壳优选,,1650
天津,独栋·华润置地·有巢公寓 天津之眼店 不限租期 均送租金券！公寓超划算户型 取暖免费！包网费/民水民电  近海河 近美术学院 开间,独栋,,,,31.38,1,0,1,,,0,独栋公寓|月租|精装,华润置地·有巢公寓,7天前维护,1698-2175
天津,整租·金茂广场 2室1厅 南/北,整租,和平,南市,金茂广场,58.89,2,1,1,南 北,低,46,官方核验|自营|新上|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,4天前维护,2500
天津,独栋·泊寓 新八大里店 【短租月租体验房】1个月短租体验一口价 包水电 1室1厅,独栋,,,,28.66,1,1,1,,,0,独栋公寓|月租|拎包入住|近地铁,泊寓,5天前维护,1399
天津,整租·艳泉里 2室1厅 南/北,整租,河北,王串场,艳泉里,57.15,2,1,1,南 北,高,6,官方核验|自营|集中供暖|押一付一|随时看房,贝壳优选,,1600
天津,整租·北新玉龙湾 4室2厅 南/北,整租,武清,东蒲洼街,北新玉龙湾,238.0,4,2,2,南 北,低,3,集中供暖|双卫生间,,,4800
天津,整租·宫前东园 2室1厅 南,整租,河东,大直沽,宫前东园,77.9,2,1,1,南,高,6,自营|近地铁|集中供暖|押一付一|随时看房,贝壳优选,1天前维护,1900
天津,合租·格调松间北里 4居室 南卧,合租,西青,精武镇,格调松间北里,28.88,4,1,2,南,中,18,公寓|拎包入住|精装|独立阳台|集中供暖|押一付一|随时看房,自如,今天维护,1490
天津,合租·聚龙园 5居室 北卧,合租,北辰,双街,聚龙园,10.5,5,1,2,北,中,6,公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,760
天津,整租·李庄子赤龙鑫园 1室1厅 南,整租,西青,大寺,李庄子赤龙鑫园,54.0,1,1,1,南,中,5,近地铁|集中供暖|随时看房,,2天前维护,1000
天津,整租·鸿泰公寓 3室2厅 南/北,整租,滨海新区,开发区,鸿泰公寓,165.0,3,2,2,南 北,高,7,精装|双卫生间,链家,,5300
天津,合租·中骏柏景湾 4居室 西卧,合租,西青,精武镇,中骏柏景湾,6.1,4,1,2,西,低,17,公寓|拎包入住|精装|集中供暖|押一付一,自如,2天前维护,690
天津,整租·积善里 1室1厅 西南,整租,河东,大王庄,积善里,39.36,1,1,1,西南,高,7,近地铁|集中供暖,,5天前维护,1400
天津,整租·天房天和园 3室2厅 南/北,整租,滨海新区,中新生态城,天房天和园,142.0,3,2,2,南 北,高,6,精装|集中供暖|双卫生间,,3天前维护,3500
天津,合租·宝龙湾家园 3居室 南卧,合租,南开,广开街,宝龙湾家园,11.18,3,1,1,南,低,32,公寓|拎包入住|近地铁|精装|独立阳台|集中供暖|押一付一,自如,10天前维护,1390
天津,整租·中建海纳府 3室2厅 南,整租,滨海新区,中新生态城,中建海纳府,148.22,3,2,2,南,中,4,精装|集中供暖|双卫生间,,,3000
天津,整租·双街新家园 2室1厅 南/北,整租,北辰,双街,双街新家园,97.64,2,1,1,南 北,中,5,近地铁|集中供暖|随时看房,,3天前维护,1000
天津,合租·联发红郡 4居室 南卧,合租,西青,张家窝,联发红郡,10.5,4,1,2,南,高,8,公寓|拎包入住|精装|集中供暖|押一付一,自如,13天前维护,960
天津,整租·延安楼 2室0厅 南/北,整租,南开,向阳路,延安楼,22.02,2,0,1,南 北,中,4,近地铁|集中供暖,,4天前维护,1000
天津,整租·秋星里 1室1厅 东/北,整租,河北,光复道,秋星里,50.0,1,1,1,东 北,高,8,近地铁|集中供暖|随时看房,链家,,1500
天津,整租·倚虹中里 2室1厅 南/北,整租,河东,万新村,倚虹中里,58.0,2,1,1,南 北,高,7,近地铁|集中供暖|随时看房,,2天前维护,1500
天津,合租·文安雅苑 4居室 北卧,合租,北辰,天穆镇,文安雅苑,6.7,4,1,2,北,中,15,公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,660
天津,整租·气象西里 2室1厅 东,整租,和平,南营门街,气象西里,38.0,2,1,1,东,高,7,近地铁|精装|集中供暖|随时看房,,3天前维护,2300
天津,整租·龙泉里（北辰区） 2室2厅 南,整租,北辰,双环邨,龙泉里（北辰区）,106.0,2,2,1,南,高,6,集中供暖,,2天前维护,1550
天津,整租·泉鑫佳苑东区 2室1厅 南/北,整租,武清,黄庄,泉鑫佳苑东区,90.0,2,1,1,南 北,低,14,精装|集中供暖,,,1600
天津,整租·中裕园 2室1厅 东/南/北,整租,河西,越秀路,中裕园,41.33,2,1,1,东 南 北,中,7,近地铁|集中供暖|随时看房,,4天前维护,3000
天津,整租·欣荣馨苑 1室1厅 南,整租,河东,唐家口,欣荣馨苑,48.0,1,1,1,南,中,24,官方核验|自营|近地铁|精装|集中供暖|押一付一|随时看房,贝壳优选,,2000
天津,整租·可园里 1室1厅 南,整租,河西,友谊路,可园里,29.47,1,1,1,南,中,6,精装|集中供暖|随时看房,,今天维护,1700
天津,整租·心贻湾 1室1厅 南,整租,滨海新区,新北街,心贻湾,72.01,1,1,1,南,高,32,官方核验|自营|精装|集中供暖|押一付一|随时看房,贝壳优选,,1650
天津,整租·顺义南里 1室1厅 南,整租,北辰,天穆镇,顺义南里,30.0,1,1,1,南,低,6,近地铁|集中供暖,,,650
天津,整租·福星里 1室1厅 西,整租,滨海新区,新村街,福星里,36.61,1,1,1,西,高,6,自营|新上|集中供暖|押一付一|随时看房,贝壳优选,5天前维护,1000
天津,合租·水木天成阁林园 4居室 南卧,合租,红桥,西沽街,水木天成阁林园,13.7,4,1,2,南,高,7,公寓|独立卫生间|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,1190
天津,整租·宫民里 2室1厅 南,整租,南开,向阳路,宫民里,57.58,2,1,1,南,高,6,官方核验|自营|月租|精装|集中供暖|押一付一|随时看房,贝壳优选,,1450
天津,合租·瑞江花园菊苑 4居室 南卧,合租,河西,尖山,瑞江花园菊苑,16.4,4,1,1,南,高,6,公寓|月租|拎包入住|近地铁|精装|独立阳台|集中供暖|押一付一|随时看房,自如,今天维护,1230
天津,整租·荣翔园 2室1厅 南,整租,北辰,北仓镇,荣翔园,73.81,2,1,1,南,高,28,自营|集中供暖|押一付一|随时看房,贝壳优选,,1550
天津,整租·时代奥城 3室2厅 南/北,整租,南开,体育中心街,时代奥城,212.0,3,2,2,南 北,中,18,近地铁|精装|集中供暖|双卫生间,链家,,15000
天津,整租·欣迁里 1室1厅 东南,整租,南开,向阳路,欣迁里,40.8,1,1,1,东南,高,7,官方核验|自营|月租|集中供暖|押一付一|随时看房,贝壳优选,,1100
天津,合租·城际美景家园 2居室 南卧,合租,北辰,双街,城际美景家园,16.5,2,1,1,南,高,29,公寓|拎包入住|精装|独立阳台|集中供暖|押一付一|随时看房,自如,今天维护,990
天津,合租·金地艺境 3居室 南卧,合租,津南,辛庄,金地艺境,11.0,3,1,1,南,低,27,公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,890
天津,整租·御江臺 2室2厅 南/北,整租,河西,新梅江,御江臺,140.0,2,2,2,南 北,中,7,近地铁|精装|集中供暖|双卫生间|随时看房,,,13000
天津,整租·拾光汇 1室1厅 南,整租,津南,双港,拾光汇,54.0,1,1,1,南,高,15,集中供暖|随时看房,,,800
天津,合租·竹华里 4居室 北卧,合租,南开,华苑,竹华里,6.6,4,1,2,北,高,11,公寓|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,930
天津,整租·景瑞阳光尚城 2室2厅 南/北,整租,北辰,小淀镇,景瑞阳光尚城,91.59,2,2,1,南 北,低,28,集中供暖|随时看房,,,800
天津,整租·佳音里 2室1厅 南/北,整租,南开,万兴街,佳音里,54.97,2,1,1,南 北,中,5,近地铁|集中供暖|随时看房,链家,,2300
天津,合租·海上国际城 4居室 北卧,合租,东丽,华明镇,海上国际城,7.01,4,1,1,北,低,18,公寓|拎包入住|精装|集中供暖|押一付一,自如,今天维护,660
天津,整租·王庄新家园 2室1厅 南/北,整租,北辰,天穆镇,王庄新家园,72.0,2,1,0,南 北,中,5,近地铁,,3天前维护,1700
天津,整租·佳荣里 1室1厅 南,整租,北辰,双环邨,佳荣里,44.0,1,1,1,南,中,6,集中供暖|随时看房,链家,5天前维护,1500
天津,合租·雅居乐御宾府 4居室 北卧,合租,津南,海河教育园区,雅居乐御宾府,6.94,4,1,2,北,中,7,公寓|拎包入住|近地铁|精装|集中供暖|押一付一|随时看房,自如,今天维护,860
天津,整租·津淄东里 2室1厅 南,整租,河西,天塔街,津淄东里,38.02,2,1,1,南,高,5,精装|集中供暖,链家,5天前维护,3000
天津,整租·南通里 1室0厅 南,整租,河西,大营门,南通里,26.0,1,0,1,南,中,5,近地铁|集中供暖|随时看房,链家,3天前维护,1200
天津,整租·随园里 1室1厅 西,整租,河西,友谊路,随园里,26.44,1,1,1,西,低,6,近地铁|集中供暖|随时看房,,今天维护,1800
天津,合租·华远波士顿上东苑 3居室 南卧,合租,津南,辛庄,华远波士顿上东苑,14.0,3,1,1,南,高,32,公寓|月租|拎包入住|精装|集中供暖|押一付一|随时看房,自如,今天维护,960
天津,整租·新港大街 1室1厅 南,整租,滨海新区,新村街,新港大街,42.0,1,1,1,南,中,6,集中供暖|随时看房,,,1200
天津,整租·中海左岸澜庭 3室2厅 南,整租,河西,新梅江,中海左岸澜庭,89.0,3,2,1,南,高,25,近地铁|精装|集中供暖|随时看房,,4天前维护,5000
天津,整租·合家广场 1室1厅 南,整租,武清,杨村,合家广场,29.76,1,1,1,南,中,7,月租|精装|集中供暖|随时看房,,5天前维护,800
天津,整租·东岳楼 2室1厅 南,整租,红桥,丁字沽街,东岳楼,55.0,2,1,1,南,高,6,近地铁|精装|集中供暖|随时看房,,,1200
天津,整租·南仓新苑 1室1厅 南/北,整租,北辰,天穆镇,南仓新苑,61.89,1,1,1,南 北,高,30,自营|集中供暖|押一付一|随时看房,贝壳优选,,1470
天津,整租·合家广场 1室1厅 南,整租,武清,杨村,合家广场,29.76,1,1,1,南,中,7,月租|精装|集中供暖|随时看房,,5天前维护,800
天津,整租·府上和平 1室1厅 南/北,整租,和平,体育馆街,府上和平,42.41,1,1,1,南 北,中,33,官方核验|自营|新上|精装|集中供暖|押一付一|随时看房,贝壳优选,3天前维护,3360
天津,整租·东岳楼 2室1厅 南,整租,红桥,丁字沽街,东岳楼,55.0,2,1,1,南,高,6,近地铁|精装|集中供暖|随时看房,,,1200
天津,整租·普天东里 2室1厅 南,整租,北辰,天穆镇,普天东里,76.74,2,1,1,南,高,6,官方核验|自营|集中供暖|押一付一|随时看房,贝壳优选,,1300
天津,整租·开江里 1室1厅 南,整租,河北,月牙河,开江里,45.21,1,1,1,南,高,6,官方核验|自营|新上|集中供暖|押一付一|随时看房,贝壳优选,3天前维护,1100
天津,整租·碧桂园·云河park 2室1厅 西,整租,武清,东蒲洼街,碧桂园·云河park,48.25,2,1,1,西,中,5,官方核验|自营|精装|集中供暖|押一付一|随时看房,贝壳优选,,1380
天津,整租·河怡花园 1室1厅 南,整租,红桥,西沽街,河怡花园,52.89,1,1,1,南,高,26,官方核验|自营|新上|集中供暖|押一付一|随时看房,贝壳优选,1天前维护,1500
天津,整租·友爱南里 1室1厅 南,整租,河东,中山门街,友爱南里,41.82,1,1,1,南,高,6,官方核验|自营|集中供暖|押一付一|随时看房,贝壳优选,,1350
天津,整租·三百吨 2室1厅 东/北,整租,滨海新区,新港街,三百吨,84.7,2,1,1,东 北,高,24,集中供暖,链家,今天维护,1500
天津,整租·金地艺境 2室1厅 东南,整租,津南,辛庄,金地艺境,77.58,2,1,1,东南,高,30,官方核验|自营|新上|精装|集中供暖|押一付一|随时看房,贝壳优选,,2100
天津,整租·锦福里 2室1厅 南,整租,河西,柳林街,锦福里,63.65,2,1,1,南,低,6,自营|新上|集中供暖|押一付一|随时看房|首次出租,贝壳优选,今天维护,1500
天津,整租·正荣府 3室1厅 西南/北,整租,北辰,天穆镇,正荣府,98.0,3,1,1,西南 北,中,24,近地铁|精装|集中供暖,,,2500
天津,整租·金兆园 1室1厅 东,整租,河北,望海楼,金兆园,48.57,1,1,1,东,中,12,近地铁|集中供暖|随时看房,,5天前维护,1750
天津,整租·恒盛SOHO 1室1厅 东,整租,河西,友谊路,恒盛SOHO,30.0,1,1,1,东,中,13,集中供暖|随时看房,链家,今天维护,1800
天津,整租·景汇名园 2室1厅 南/北,整租,武清,静湖,景汇名园,71.69,2,1,1,南 北,高,16,集中供暖,链家,,700
天津,整租·青云里(西青区) 1室1厅 南/北,整租,西青,杨柳青,青云里(西青区),40.0,1,1,1,南 北,低,5,集中供暖|随时看房,,,1000
天津,整租·仁爱濠景庄园时景园 4室2厅 南/北,整租,南开,体育中心街,仁爱濠景庄园时景园,170.0,4,2,3,南 北,低,3,近地铁|精装|集中供暖,,5天前维护,10000
天津,整租·津塘路(二号桥) 2室1厅 南/北,整租,河东,二号桥街,津塘路(二号桥),54.97,2,1,1,南 北,中,7,近地铁|精装|集中供暖|随时看房,,,1500
天津,整租·新华联世家 3室2厅 南/北,整租,武清,高村,新华联世家,94.0,3,2,1,南 北,高,33,精装,,,2000
天津,整租·迎水西里 2室1厅 南/北,整租,南开,王顶堤,迎水西里,58.92,2,1,1,南 北,高,6,月租|近地铁|精装|集中供暖|随时看房,链家,今天维护,2600
天津,整租·大唐盛世 2室1厅 南/北,整租,津南,八里台,大唐盛世,86.0,2,1,1,南 北,中,32,集中供暖|随时看房,,,900
天津,整租·第六大道俊东公寓 3室2厅 南,整租,河东,上杭路,第六大道俊东公寓,112.0,3,2,2,南,低,1,近地铁|集中供暖|双卫生间|随时看房,,,4500
天津,整租·兴河里 1室1厅 西南,整租,和平,新兴街,兴河里,33.34,1,1,1,西南,中,6,官方核验|近地铁|集中供暖|随时看房,,,2200
天津,整租·海明园(东丽区) 1室1厅 跃层 南/北,整租,东丽,万新街,海明园(东丽区),62.0,1,1,1,南 北,高,11,集中供暖,,2天前维护,1600
天津,整租·福如里 2室1厅 南/北,整租,河东,二号桥街,福如里,66.28,2,1,1,南 北,高,6,近地铁|精装|集中供暖,,,1500
天津,整租·龙都花园 1室1厅 南,整租,河西,挂甲寺,龙都花园,50.35,1,1,1,南,低,22,近地铁|精装|集中供暖,,今天维护,2500
天津,整租·太阳城皓阳园 3室2厅 南/北,整租,河东,太阳城,太阳城皓阳园,99.0,3,2,1,南 北,中,33,近地铁|精装|集中供暖|随时看房,,,2900
天津,整租·文玥里 1室1厅 南,整租,河西,友谊路,文玥里,34.17,1,1,1,南,中,5,精装|集中供暖|随时看房,,1天前维护,2300
天津,整租·泊湖林奇郡 5室2厅 复式 南/北,整租,静海,团泊东,泊湖林奇郡,250.86,5,2,4,南 北,低,3,,,3天前维护,1500
天津,整租·天新里 2室2厅 西北,整租,和平,南营门街,天新里,59.9,2,2,1,西北,高,7,近地铁|集中供暖|随时看房,,,2000
天津,整租·矽谷港湾 6室4厅 跃层 南,整租,东丽,华明镇,矽谷港湾,386.0,6,4,4,南,低,3,精装,链家,,9500
天津,整租·人民警察公寓 3室2厅 南/北,整租,武清,杨村,人民警察公寓,93.0,3,2,1,南 北,中,5,精装|集中供暖,,今天维护,1600
天津,整租·八方观园 2室2厅 南/北,整租,滨海新区,响螺湾,八方观园,122.0,2,2,2,南 北,高,29,集中供暖|双卫生间|随时看房,,3天前维护,1600
天津,整租·金山里 1室1厅 南,整租,河西,马场街,金山里,26.51,1,1,1,南,低,6,近地铁|集中供暖,,2天前维护,2500
